"Id","Weekly_Sales"
"1_4_2013-01-25",34502.2197916667
"1_4_2013-02-01",38476.6384833334
"1_4_2013-02-08",39059.8658333333
"1_4_2013-02-15",36928.116055
"1_4_2013-02-22",36113.85078
"1_4_2013-03-01",38201.8444507143
"1_4_2013-03-08",38532.5087340476
"1_4_2013-03-15",38127.7214340476
"1_4_2013-03-22",37370.8624107143
"1_4_2013-03-29",37826.3317607143
"1_4_2013-04-05",40050.5934595238
"1_4_2013-04-12",38279.1659061904
"1_4_2013-04-19",37024.2283278571
"1_4_2013-04-26",37230.5629278571
"1_4_2013-05-03",39589.1605783333
"1_4_2013-05-10",36980.1649166667
"1_4_2013-05-17",35512.2510166667
"1_4_2013-05-24",37436.1780366666
"1_4_2013-05-31",38728.1967438095
"1_4_2013-06-07",40865.1449704762
"1_4_2013-06-14",39500.9015621429
"1_4_2013-06-21",38647.3907621429
"1_4_2013-06-28",39342.4973792857
"1_4_2013-07-05",42233.5361171429
"1_4_2013-07-12",39495.4906538095
"1_4_2013-07-19",37915.0953038095
"1_4_2013-07-26",36617.6426104761
"1_5_2012-11-02",28583.5198361905
"1_5_2012-11-09",29160.6446628571
"1_5_2012-11-16",27736.7359461905
"1_5_2012-11-23",77107.6509042858
"1_5_2012-11-30",33922.0732023593
"1_5_2012-12-07",42627.6698666666
"1_5_2012-12-14",50218.2062374158
"1_5_2012-12-21",66245.3665553175
"1_5_2012-12-28",39373.6442468254
"1_5_2013-01-04",22224.6880697619
"1_5_2013-01-11",19702.1258914286
"1_5_2013-01-18",19620.8109914286
"1_5_2013-01-25",21349.4253714286
"1_5_2013-02-01",31832.33765
"1_5_2013-02-08",37845.8826166667
"1_5_2013-02-15",40618.9352933333
"1_5_2013-02-22",29679.1213408333
"1_5_2013-03-01",29633.431475
"1_5_2013-03-08",26674.5529579762
"1_5_2013-03-15",26897.2285079762
"1_5_2013-03-22",25503.6119329762
"1_5_2013-03-29",25082.8609541667
"1_5_2013-04-05",26517.7994083333
"1_5_2013-04-12",19786.79985
"1_5_2013-04-19",17679.1117916667
"1_5_2013-04-26",17588.3310583333
"1_5_2013-05-03",18446.4505695238
"1_5_2013-05-10",17635.8798495238
"1_5_2013-05-17",17783.1375395238
"1_5_2013-05-24",18110.7057995238
"1_5_2013-05-31",17849.2963495238
"1_5_2013-06-07",22868.620697619
"1_5_2013-06-14",22002.7046809524
"1_5_2013-06-21",22756.9506976191
"1_5_2013-06-28",20655.8490761905
"1_5_2013-07-05",19248.8495619047
"1_5_2013-07-12",18491.4636285714
"1_5_2013-07-19",17973.1980285714
"1_5_2013-07-26",15860.3688952381
"1_6_2012-11-02",4651.96238404762
"1_6_2012-11-09",3763.30643404762
"1_6_2012-11-16",3496.93190904762
"1_6_2012-11-23",18413.9998601576
"1_6_2012-11-30",5084.1918312314
"1_6_2012-12-07",7079.47888787037
"1_6_2012-12-14",9608.22935363465
"1_6_2012-12-21",18005.989927395
"1_6_2012-12-28",7378.83318719663
"1_6_2013-01-04",2961.80624805555
"1_6_2013-01-11",2514.94071333334
"1_6_2013-01-18",2415.79718
"1_6_2013-01-25",2427.66462666666
"1_6_2013-02-01",3970.02024166667
"1_6_2013-02-08",6129.85754999999
"1_6_2013-02-15",4270.59978
"1_6_2013-02-22",4117.12169666666
"1_6_2013-03-01",5269.17238833333
"1_6_2013-03-08",4427.32833345238
"1_6_2013-03-15",3868.17815845238
"1_6_2013-03-22",3417.19400845238
"1_6_2013-03-29",4146.20939416667
"1_6_2013-04-05",4440.06313333333
"1_6_2013-04-12",4417.02788333333
"1_6_2013-04-19",3467.11690833334
"1_6_2013-04-26",3519.21506666667
"1_6_2013-05-03",5109.91374833334
"1_6_2013-05-10",4130.35833166667
"1_6_2013-05-17",5351.33049833333
"1_6_2013-05-24",5226.040765
"1_6_2013-05-31",4673.57678642857
"1_6_2013-06-07",4368.34729976191
"1_6_2013-06-14",4293.11849976191
"1_6_2013-06-21",4523.26931642857
"1_6_2013-06-28",4560.25196642857
"1_6_2013-07-05",3063.9740884127
"1_6_2013-07-12",2952.60379031746
"1_6_2013-07-19",3179.64018031746
"1_6_2013-07-26",2721.72380888889
"1_7_2012-11-02",23336.4569085714
"1_7_2012-11-09",23567.3743585714
"1_7_2012-11-16",23386.2937619048
"1_7_2012-11-23",75997.1673185714
"1_7_2012-11-30",38117.278537192
"1_7_2012-12-07",51867.5763205051
"1_7_2012-12-14",79000.6117624073
"1_7_2012-12-21",139356.573153431
"1_7_2012-12-28",44256.1930937368
"1_7_2013-01-04",13007.4330483333
"1_7_2013-01-11",10170.010465
"1_7_2013-01-18",10402.1119316667
"1_7_2013-01-25",11667.8939483333
"1_7_2013-02-01",16341.5287616667
"1_7_2013-02-08",19851.815895
"1_7_2013-02-15",17381.0282416667
"1_7_2013-02-22",16942.1403916667
"1_7_2013-03-01",16776.3144883333
"1_7_2013-03-08",17545.2465516667
"1_7_2013-03-15",19431.663345
"1_7_2013-03-22",17730.1088366667
"1_7_2013-03-29",18078.689815
"1_7_2013-04-05",24287.4259588889
"1_7_2013-04-12",21420.2105122222
"1_7_2013-04-19",20022.4882055556
"1_7_2013-04-26",19584.4959388889
"1_7_2013-05-03",21986.3109666667
"1_7_2013-05-10",22331.4631833333
"1_7_2013-05-17",19705.6123666667
"1_7_2013-05-24",27838.7105821429
"1_7_2013-05-31",32069.7006166667
"1_7_2013-06-07",32919.96935
"1_7_2013-06-14",27364.83615
"1_7_2013-06-21",25028.5116083333
"1_7_2013-06-28",25009.1523483333
"1_7_2013-07-05",24886.7500033333
"1_7_2013-07-12",18202.4523833333
"1_7_2013-07-19",17152.1272916667
"1_7_2013-07-26",17024.4371916667
"1_8_2012-11-02",39077.8740866667
"1_8_2012-11-09",38932.4853466667
"1_8_2012-11-16",38753.1545966667
"1_8_2012-11-23",34913.923922433
"1_8_2012-11-30",37070.98375
"1_8_2012-12-07",37512.4504833333
"1_8_2012-12-14",37798.7501833333
"1_8_2012-12-21",39112.95585
"1_8_2012-12-28",34331.5279675555
"1_8_2013-01-04",35778.2691229167
"1_8_2013-01-11",35102.2467416667
"1_8_2013-01-18",35067.6108666667
"1_8_2013-01-25",35003.1352166667
"1_8_2013-02-01",38878.3810166667
"1_8_2013-02-08",38477.684275
"1_8_2013-02-15",37521.4938416667
"1_8_2013-02-22",37511.9150916667
"1_8_2013-03-01",38585.37595
"1_8_2013-03-08",37268.3330183333
"1_8_2013-03-15",35902.3147016667
"1_8_2013-03-22",34886.848235
"1_8_2013-03-29",37274.6968183333
"1_8_2013-04-05",39912.8557083333
"1_8_2013-04-12",38264.809402381
"1_8_2013-04-19",37453.1759523809
"1_8_2013-04-26",38201.5288973809
"1_8_2013-05-03",40114.7329633334
"1_8_2013-05-10",38867.1115883333
"1_8_2013-05-17",38085.721755
"1_8_2013-05-24",38821.0944216667
"1_8_2013-05-31",39458.0684166667
"1_8_2013-06-07",40168.6804942857
"1_8_2013-06-14",38760.1298559523
"1_8_2013-06-21",37913.0256559523
"1_8_2013-06-28",37955.7275309524
"1_8_2013-07-05",39801.6976833333
"1_8_2013-07-12",37699.0952333333
"1_8_2013-07-19",37660.99645
"1_8_2013-07-26",37395.76015
"1_9_2012-11-02",45223.8435433334
"1_9_2012-11-09",41511.8259933333
"1_9_2012-11-16",34014.2248433333
"1_9_2012-11-23",40749.4670583333
"1_9_2012-11-30",29484.2491333333
"1_9_2012-12-07",27882.767475
"1_9_2012-12-14",31177.5822166666
"1_9_2012-12-21",38840.0337616667
"1_9_2012-12-28",30392.9959392857
"1_9_2013-01-04",18390.268575
"1_9_2013-01-11",15834.3520916667
"1_9_2013-01-18",14408.4249283333
"1_9_2013-01-25",14937.9752533333
"1_9_2013-02-01",19753.545485
"1_9_2013-02-08",20690.6645833333
"1_9_2013-02-15",23134.6145416667
"1_9_2013-02-22",24997.7678333333
"1_9_2013-03-01",29827.0158633333
"1_9_2013-03-08",30036.2432533334
"1_9_2013-03-15",36824.18605
"1_9_2013-03-22",35513.50515
"1_9_2013-03-29",43882.5805708334
"1_9_2013-04-05",38902.827525
"1_9_2013-04-12",34339.306375
"1_9_2013-04-19",30416.6067333333
"1_9_2013-04-26",30324.13999
"1_9_2013-05-03",30154.5834366667
"1_9_2013-05-10",28576.8756428571
"1_9_2013-05-17",27572.1782928572
"1_9_2013-05-24",29036.1534611905
"1_9_2013-05-31",30879.9298000794
"1_9_2013-06-07",31130.8007055555
"1_9_2013-06-14",29732.9729555555
"1_9_2013-06-21",28527.4983888889
"1_9_2013-06-28",26716.0570555555
"1_9_2013-07-05",28533.18682
"1_9_2013-07-12",23475.4321983333
"1_9_2013-07-19",22311.2534616667
"1_9_2013-07-26",22613.6424616667
"1_10_2012-11-02",29211.475475
"1_10_2012-11-09",29915.0769
"1_10_2012-11-16",28254.42363
"1_10_2012-11-23",30235.6265783333
"1_10_2012-11-30",29824.9813340476
"1_10_2012-12-07",31095.3851280952
"1_10_2012-12-14",30113.0768947619
"1_10_2012-12-21",30695.2295597619
"1_10_2012-12-28",27813.6931014286
"1_10_2013-01-04",27017.079202381
"1_10_2013-01-11",24560.6926207143
"1_10_2013-01-18",24908.4384290476
"1_10_2013-01-25",25006.0258890476
"1_10_2013-02-01",34261.0365733333
"1_10_2013-02-08",37228.2409333333
"1_10_2013-02-15",38320.9638233333
"1_10_2013-02-22",37571.5589733333
"1_10_2013-03-01",37773.4453722222
"1_10_2013-03-08",35368.5810688889
"1_10_2013-03-15",34451.8256522222
"1_10_2013-03-22",36062.8642188889
"1_10_2013-03-29",40463.7606533333
"1_10_2013-04-05",35164.1289666667
"1_10_2013-04-12",31188.651275
"1_10_2013-04-19",30810.9699016666
"1_10_2013-04-26",30234.3978183333
"1_10_2013-05-03",33766.543105
"1_10_2013-05-10",32775.57998
"1_10_2013-05-17",31492.3774921212
"1_10_2013-05-24",33271.3791466667
"1_10_2013-05-31",34314.4303933334
"1_10_2013-06-07",35667.5873066667
"1_10_2013-06-14",33612.0251633333
"1_10_2013-06-21",32939.6560633333
"1_10_2013-06-28",33142.2321633333
"1_10_2013-07-05",36559.272675
"1_10_2013-07-12",32644.6324419047
"1_10_2013-07-19",30593.4335719047
"1_10_2013-07-26",30828.1878052381
"1_11_2012-11-02",25726.5977935714
"1_11_2012-11-09",23078.91454
"1_11_2012-11-16",21513.82209
"1_11_2012-11-23",27895.4870566667
"1_11_2012-11-30",31116.7248740909
"1_11_2012-12-07",35041.439705
"1_11_2012-12-14",29684.6238566667
"1_11_2012-12-21",31157.1043066667
"1_11_2012-12-28",25149.9141416667
"1_11_2013-01-04",24182.3297533333
"1_11_2013-01-11",25439.7335
"1_11_2013-01-18",20760.7831416667
"1_11_2013-01-25",19419.2171416667
"1_11_2013-02-01",22881.0418833333
"1_11_2013-02-08",24641.87725
"1_11_2013-02-15",24766.7185833333
"1_11_2013-02-22",22802.5041833333
"1_11_2013-03-01",23005.0248970238
"1_11_2013-03-08",23032.8534220238
"1_11_2013-03-15",23970.9124386905
"1_11_2013-03-22",24800.6551220238
"1_11_2013-03-29",25073.6142053571
"1_11_2013-04-05",26031.19352
"1_11_2013-04-12",23603.3673866667
"1_11_2013-04-19",22313.8909866667
"1_11_2013-04-26",21930.23
"1_11_2013-05-03",28487.5736464285
"1_11_2013-05-10",28268.9818880952
"1_11_2013-05-17",24179.3647714286
"1_11_2013-05-24",26321.5894659091
"1_11_2013-05-31",29027.1753640044
"1_11_2013-06-07",33801.5902180953
"1_11_2013-06-14",28553.4964833333
"1_11_2013-06-21",27958.606625
"1_11_2013-06-28",40397.5947
"1_11_2013-07-05",34005.3697866667
"1_11_2013-07-12",28589.06259
"1_11_2013-07-19",27346.29862
"1_11_2013-07-26",30474.3006333333
"1_12_2012-11-02",9266.55190333334
"1_12_2012-11-09",9299.52700333333
"1_12_2012-11-16",9362.33407
"1_12_2012-11-23",8412.07469999999
"1_12_2012-11-30",8302.51656666666
"1_12_2012-12-07",7935.36976785714
"1_12_2012-12-14",7827.65081785714
"1_12_2012-12-21",8011.743275
"1_12_2012-12-28",7698.95018
"1_12_2013-01-04",7960.97916666666
"1_12_2013-01-11",8030.39128333333
"1_12_2013-01-18",8525.06456666666
"1_12_2013-01-25",8568.39066666667
"1_12_2013-02-01",9236.06075
"1_12_2013-02-08",9304.15704999999
"1_12_2013-02-15",9929.24101666667
"1_12_2013-02-22",10844.8401958333
"1_12_2013-03-01",11938.7842640693
"1_12_2013-03-08",11903.6485290693
"1_12_2013-03-15",12479.6973657359
"1_12_2013-03-22",11930.6216074026
"1_12_2013-03-29",11823.7249407359
"1_12_2013-04-05",11073.0862866667
"1_12_2013-04-12",10913.6999166667
"1_12_2013-04-19",11597.6831833333
"1_12_2013-04-26",11359.3579833333
"1_12_2013-05-03",11960.6284666667
"1_12_2013-05-10",11650.3104
"1_12_2013-05-17",11077.2538666667
"1_12_2013-05-24",11953.56085
"1_12_2013-05-31",11837.0057166667
"1_12_2013-06-07",11370.9994425
"1_12_2013-06-14",10847.4000625
"1_12_2013-06-21",10308.3192291667
"1_12_2013-06-28",11317.0294833333
"1_12_2013-07-05",12753.7011416667
"1_12_2013-07-12",10161.73175
"1_12_2013-07-19",11885.9191066667
"1_12_2013-07-26",11434.4851533333
"1_13_2012-11-02",39088.076605
"1_13_2012-11-09",38905.141805
"1_13_2012-11-16",38344.91478
"1_13_2012-11-23",40055.5451
"1_13_2012-11-30",38247.6791966667
"1_13_2012-12-07",36771.64175
"1_13_2012-12-14",35230.04006
"1_13_2012-12-21",36561.90126
"1_13_2012-12-28",36490.778375
"1_13_2013-01-04",39985.7523642857
"1_13_2013-01-11",38408.174047619
"1_13_2013-01-18",37140.507747619
"1_13_2013-01-25",36015.765897619
"1_13_2013-02-01",41448.2314309524
"1_13_2013-02-08",42308.8818
"1_13_2013-02-15",40089.2721166667
"1_13_2013-02-22",40456.6616666667
"1_13_2013-03-01",42637.0614
"1_13_2013-03-08",40871.6660783334
"1_13_2013-03-15",39024.0137366667
"1_13_2013-03-22",38327.2050866667
"1_13_2013-03-29",38664.5420366667
"1_13_2013-04-05",42571.9021249999
"1_13_2013-04-12",40447.95455
"1_13_2013-04-19",39362.5187
"1_13_2013-04-26",39301.8622666666
"1_13_2013-05-03",41811.3505416666
"1_13_2013-05-10",40260.7385666667
"1_13_2013-05-17",38591.3344166666
"1_13_2013-05-24",38829.4104666666
"1_13_2013-05-31",39568.5460199999
"1_13_2013-06-07",41243.1431216666
"1_13_2013-06-14",40145.167205
"1_13_2013-06-21",39398.265005
"1_13_2013-06-28",39873.5527050001
"1_13_2013-07-05",41707.5704542857
"1_13_2013-07-12",40472.6588009523
"1_13_2013-07-19",39501.4188509523
"1_13_2013-07-26",38835.3155509524
"1_14_2012-11-02",13129.30788
"1_14_2012-11-09",14575.7482333333
"1_14_2012-11-16",16017.0114633333
"1_14_2012-11-23",41504.590079991
"1_14_2012-11-30",24111.0409835227
"1_14_2012-12-07",23196.44266
"1_14_2012-12-14",28175.259023
"1_14_2012-12-21",44226.2338353697
"1_14_2012-12-28",27404.53405041
"1_14_2013-01-04",15196.4470742857
"1_14_2013-01-11",14329.6247242857
"1_14_2013-01-18",13259.0467366667
"1_14_2013-01-25",12960.5514616667
"1_14_2013-02-01",15736.8248733333
"1_14_2013-02-08",18214.0036166667
"1_14_2013-02-15",19920.7023166667
"1_14_2013-02-22",18562.5367166667
"1_14_2013-03-01",18539.8032
"1_14_2013-03-08",16504.05721
"1_14_2013-03-15",13779.4619783333
"1_14_2013-03-22",13257.8598916667
"1_14_2013-03-29",14101.8696666667
"1_14_2013-04-05",15077.8178166667
"1_14_2013-04-12",14881.8391416667
"1_14_2013-04-19",14277.680525
"1_14_2013-04-26",14668.459525
"1_14_2013-05-03",15978.0137766667
"1_14_2013-05-10",15717.30791
"1_14_2013-05-17",15752.13846
"1_14_2013-05-24",14689.95555
"1_14_2013-05-31",14684.62135
"1_14_2013-06-07",13528.0765666667
"1_14_2013-06-14",13738.6002466667
"1_14_2013-06-21",13948.0546716667
"1_14_2013-06-28",16129.0007466667
"1_14_2013-07-05",17117.8221333333
"1_14_2013-07-12",15453.8773208333
"1_14_2013-07-19",12902.5294819444
"1_14_2013-07-26",12465.5329125
"1_16_2012-11-02",6771.01087333333
"1_16_2012-11-09",5742.85830833334
"1_16_2012-11-16",5434.046975
"1_16_2012-11-23",8745.68987499999
"1_16_2012-11-30",5979.201235
"1_16_2012-12-07",5054.57581666666
"1_16_2012-12-14",4899.066035
"1_16_2012-12-21",6124.42970833334
"1_16_2012-12-28",5563.20348333333
"1_16_2013-01-04",6173.22890333333
"1_16_2013-01-11",6040.95948666666
"1_16_2013-01-18",6089.32860333333
"1_16_2013-01-25",6259.2811
"1_16_2013-02-01",10082.409275
"1_16_2013-02-08",12686.6619541667
"1_16_2013-02-15",12638.5736333333
"1_16_2013-02-22",19867.1982666667
"1_16_2013-03-01",29879.7361945455
"1_16_2013-03-08",30555.69774
"1_16_2013-03-15",43242.2703833333
"1_16_2013-03-22",45349.7782533334
"1_16_2013-03-29",50764.5320916666
"1_16_2013-04-05",57089.8938102381
"1_16_2013-04-12",53578.0426852381
"1_16_2013-04-19",46573.2535535714
"1_16_2013-04-26",43305.9206333333
"1_16_2013-05-03",42686.1710533334
"1_16_2013-05-10",40314.66552
"1_16_2013-05-17",38496.43391
"1_16_2013-05-24",41100.5934083333
"1_16_2013-05-31",43370.44142
"1_16_2013-06-07",38170.7961333334
"1_16_2013-06-14",35256.5597133333
"1_16_2013-06-21",35528.6978883333
"1_16_2013-06-28",36834.5590283333
"1_16_2013-07-05",39711.2724
"1_16_2013-07-12",25839.6967822024
"1_16_2013-07-19",23924.8332475025
"1_16_2013-07-26",23206.0100348599
"1_17_2012-11-02",7856.25302272727
"1_17_2012-11-09",7864.31716606061
"1_17_2012-11-16",8781.10736606061
"1_17_2012-11-23",12321.187125
"1_17_2012-11-30",10705.8726716667
"1_17_2012-12-07",10654.2144216667
"1_17_2012-12-14",12319.647705
"1_17_2012-12-21",16898.367475
"1_17_2012-12-28",12429.4464655128
"1_17_2013-01-04",8450.65530333334
"1_17_2013-01-11",8813.20633333334
"1_17_2013-01-18",7953.23993333333
"1_17_2013-01-25",7515.97835
"1_17_2013-02-01",8731.75705833332
"1_17_2013-02-08",10631.7367666667
"1_17_2013-02-15",11047.26675
"1_17_2013-02-22",10221.7631
"1_17_2013-03-01",10953.6108388889
"1_17_2013-03-08",10748.59176
"1_17_2013-03-15",9269.30025833334
"1_17_2013-03-22",8180.591225
"1_17_2013-03-29",8292.594425
"1_17_2013-04-05",8403.84672559524
"1_17_2013-04-12",7539.57697083333
"1_17_2013-04-19",8154.9732175
"1_17_2013-04-26",8053.7114175
"1_17_2013-05-03",8897.18005999999
"1_17_2013-05-10",8468.73166
"1_17_2013-05-17",8773.24675833334
"1_17_2013-05-24",7508.38244166667
"1_17_2013-05-31",7340.846305
"1_17_2013-06-07",8262.80836666666
"1_17_2013-06-14",7632.63213333333
"1_17_2013-06-21",7326.4635
"1_17_2013-06-28",7843.30423333334
"1_17_2013-07-05",7994.63713333333
"1_17_2013-07-12",7540.67971
"1_17_2013-07-19",7461.79133333333
"1_17_2013-07-26",8075.25915
"1_18_2012-11-02",16752.010729697
"1_18_2012-11-09",12676.1249119192
"1_18_2012-11-16",14024.4810206494
"1_18_2012-11-23",33504.0496587294
"1_18_2012-11-30",32082.4438608888
"1_18_2012-12-07",43411.5278973809
"1_18_2012-12-14",38533.0376966667
"1_18_2012-12-21",28273.279282
"1_18_2012-12-28",22786.1359052451
"1_18_2013-01-04",7425.27566623551
"1_18_2013-01-11",1653.28232953646
"1_18_2013-01-18",1614.30721190476
"1_18_2013-01-25",1901.63088008658
"1_18_2013-02-01",3809.41669019608
"1_18_2013-02-08",12405.5944253561
"1_18_2013-02-15",27572.6645416667
"1_18_2013-02-22",3104.45778428432
"1_18_2013-03-01",1428.88466459778
"1_18_2013-03-08",1392.70769170772
"1_18_2013-03-15",1690.77437996306
"1_18_2013-03-22",2492.32581673997
"1_18_2013-03-29",4221.07071914411
"1_18_2013-04-05",14145.098215353
"1_18_2013-04-12",6187.38265928072
"1_18_2013-04-19",650.351953645695
"1_18_2013-04-26",220.465933913237
"1_18_2013-05-03",82.488705814158
"1_18_2013-05-10",27.4906149638713
"1_18_2013-05-17",1.22588726192902
"1_18_2013-05-24",1.83512894138756
"1_18_2013-06-07",3.352625
"1_18_2013-07-05",2.43252083333333
"1_19_2012-11-02",1334.73958212121
"1_19_2012-11-09",1276.09605939394
"1_19_2012-11-16",1287.41336545454
"1_19_2012-11-23",1159.24253333333
"1_19_2012-11-30",1474.283335
"1_19_2012-12-07",1637.605235
"1_19_2012-12-14",1553.09202
"1_19_2012-12-21",1748.66581
"1_19_2012-12-28",1190.139725
"1_19_2013-01-04",685.639855476191
"1_19_2013-01-11",731.689929761906
"1_19_2013-01-18",719.632946428572
"1_19_2013-01-25",742.084813095238
"1_19_2013-02-01",1098.4503
"1_19_2013-02-08",1052.40525
"1_19_2013-02-15",938.169099999999
"1_19_2013-02-22",1051.08990833333
"1_19_2013-03-01",982.168050000001
"1_19_2013-03-08",1316.07404666667
"1_19_2013-03-15",1318.97766
"1_19_2013-03-22",1128.70374333333
"1_19_2013-03-29",1056.38176333333
"1_19_2013-04-05",956.649809999999
"1_19_2013-04-12",882.402843333333
"1_19_2013-04-19",1059.03426333333
"1_19_2013-04-26",860.586433333333
"1_19_2013-05-03",1268.16070833333
"1_19_2013-05-10",1532.49467666667
"1_19_2013-05-17",1468.69646
"1_19_2013-05-24",1212.55694166667
"1_19_2013-05-31",1275.42045833333
"1_19_2013-06-07",1225.97115
"1_19_2013-06-14",1007.116275
"1_19_2013-06-21",1083.12025
"1_19_2013-06-28",1062.9316
"1_19_2013-07-05",1121.86910833333
"1_19_2013-07-12",1036.60594166667
"1_19_2013-07-19",985.609991666667
"1_19_2013-07-26",1017.09634166667
"1_20_2012-11-02",3066.2309452381
"1_20_2012-11-09",3034.06665238095
"1_20_2012-11-16",2942.25876190476
"1_20_2012-11-23",5160.27249642858
"1_20_2012-11-30",3663.22421428572
"1_20_2012-12-07",3091.18715
"1_20_2012-12-14",3505.70145
"1_20_2012-12-21",4733.6324
"1_20_2012-12-28",4213.01480909091
"1_20_2013-01-04",3610.09380166667
"1_20_2013-01-11",4032.01984
"1_20_2013-01-18",3932.445515
"1_20_2013-01-25",3686.758715
"1_20_2013-02-01",4228.67738166666
"1_20_2013-02-08",5353.088275
"1_20_2013-02-15",5346.16279166666
"1_20_2013-02-22",4866.06329166666
"1_20_2013-03-01",5594.85938166667
"1_20_2013-03-08",6475.50538166667
"1_20_2013-03-15",5349.703915
