"Id","Weekly_Sales"
"1_3_2013-01-11",10074.8238687624
"1_3_2013-01-18",10039.594781578
"1_3_2013-01-25",9361.00694271687
"1_3_2013-02-01",10089.9358125489
"1_3_2013-02-08",10094.0586281154
"1_3_2013-02-15",10528.1201662057
"1_3_2013-02-22",10095.8391823243
"1_3_2013-03-01",10082.451441399
"1_3_2013-03-08",10093.7272026332
"1_3_2013-03-15",10101.1327478611
"1_3_2013-03-22",10088.4591800586
"1_3_2013-03-29",10721.315730643
"1_3_2013-04-05",10098.9958528998
"1_3_2013-04-12",10087.3377116438
"1_3_2013-04-19",10063.8721243019
"1_3_2013-04-26",10089.0000364323
"1_3_2013-05-03",10048.8972899584
"1_3_2013-05-10",10062.5470982479
"1_3_2013-05-17",10037.6378493427
"1_3_2013-05-24",9975.81991869123
"1_3_2013-05-31",9966.23561944853
"1_3_2013-06-07",10092.1940078284
"1_3_2013-06-14",10055.1266520642
"1_3_2013-06-21",10040.7134085101
"1_3_2013-06-28",10008.4012573872
"1_3_2013-07-05",9946.9744884847
"1_3_2013-07-12",9905.7271862466
"1_3_2013-07-19",9962.63193169036
"1_3_2013-07-26",9937.94435402348
"1_4_2012-11-02",26953.7845846474
"1_4_2012-11-09",26935.8258422077
"1_4_2012-11-16",26943.9608939367
"1_4_2012-11-23",32170.68677649
"1_4_2012-11-30",26947.569211618
"1_4_2012-12-07",32636.7480369168
"1_4_2012-12-14",32647.3659894153
"1_4_2012-12-21",32699.0822905902
"1_4_2012-12-28",27272.4780782835
"1_4_2013-01-04",26187.3229167171
"1_4_2013-01-11",26626.6750582102
"1_4_2013-01-18",26549.9967667426
"1_4_2013-01-25",25065.3661188306
"1_4_2013-02-01",26659.5555199426
"1_4_2013-02-08",26668.5247047775
"1_4_2013-02-15",27609.9823930429
"1_4_2013-02-22",26672.3981402368
"1_4_2013-03-01",26643.2719478693
"1_4_2013-03-08",26667.8037078087
"1_4_2013-03-15",26683.9132458554
"1_4_2013-03-22",26656.3429801866
"1_4_2013-03-29",28027.2497330048
"1_4_2013-04-05",26679.2649558275
"1_4_2013-04-12",26653.9030857399
"1_4_2013-04-19",26602.8419735637
"1_4_2013-04-26",26657.5196670054
"1_4_2013-05-03",26570.2479433176
"1_4_2013-05-10",26599.9582156519
"1_4_2013-05-17",26545.7362683734
"1_4_2013-05-24",26411.0899014948
"1_4_2013-05-31",26390.203670088
"1_4_2013-06-07",26664.4682876561
"1_4_2013-06-14",26583.8075255701
"1_4_2013-06-21",26552.4321116705
"1_4_2013-06-28",26482.0703672366
"1_4_2013-07-05",26348.2209554612
"1_4_2013-07-12",26258.2770968703
"1_4_2013-07-19",26382.3497306999
"1_4_2013-07-26",26328.5343707978
"1_5_2012-11-02",15885.3243872253
"1_5_2012-11-09",15873.5601417999
"1_5_2012-11-16",15878.8890888881
"1_5_2012-11-23",19330.4176512742
"1_5_2012-11-30",15881.2527994838
"1_5_2012-12-07",19640.6850031271
"1_5_2012-12-14",19647.758051377
"1_5_2012-12-21",19682.2111856287
"1_5_2012-12-28",16094.2069985129
"1_5_2013-01-04",15383.8668610642
"1_5_2013-01-11",15671.1547204192
"1_5_2013-01-18",15620.9847713453
"1_5_2013-01-25",14652.2132709722
"1_5_2013-02-01",15692.6720878561
"1_5_2013-02-08",15698.5420419418
"1_5_2013-02-15",16315.6557826299
"1_5_2013-02-22",15701.0770970698
"1_5_2013-03-01",15682.0156265996
"1_5_2013-03-08",15698.0701732349
"1_5_2013-03-15",15708.6136059244
"1_5_2013-03-22",15690.5696587197
"1_5_2013-03-29",16589.7719442905
"1_5_2013-04-05",15705.5713166629
"1_5_2013-04-12",15688.9728982391
"1_5_2013-04-19",15655.5595506556
"1_5_2013-04-26",15691.3397323656
"1_5_2013-05-03",15634.5543477689
"1_5_2013-05-10",15653.9866429269
"1_5_2013-05-17",15618.5035898727
"1_5_2013-05-24",15530.4291742948
"1_5_2013-05-31",15516.7637902974
"1_5_2013-06-07",15696.170079239
"1_5_2013-06-14",15643.3782566732
"1_5_2013-06-21",15622.841210115
"1_5_2013-06-28",15576.8046168865
"1_5_2013-07-05",15489.2681992924
"1_5_2013-07-12",15430.464046267
"1_5_2013-07-19",15511.5597425395
"1_5_2013-07-26",15476.3644334248
"1_6_2012-11-02",3975.75512998088
"1_6_2012-11-09",3971.87128552044
"1_6_2012-11-16",3973.63049146943
"1_6_2012-11-23",5142.64341697029
"1_6_2012-11-30",3974.41085407205
"1_6_2012-12-07",5250.42194496874
"1_6_2012-12-14",5252.88376084594
"1_6_2012-12-21",5264.87843552135
"1_6_2012-12-28",4044.83738219409
"1_6_2013-01-04",3810.86297487869
"1_6_2013-01-11",3905.16481830442
"1_6_2013-01-18",3888.66436173781
"1_6_2013-01-25",3572.76260709185
"1_6_2013-02-01",3912.24584453997
"1_6_2013-02-08",3914.17798591727
"1_6_2013-02-15",4118.32509275609
"1_6_2013-02-22",3915.01247640384
"1_6_2013-03-01",3908.73866004644
"1_6_2013-03-08",3914.02265979338
"1_6_2013-03-15",3917.49355128352
"1_6_2013-03-22",3911.55385854758
"1_6_2013-03-29",4209.64100657399
"1_6_2013-04-05",3916.49197028051
"1_6_2013-04-12",3911.02832239645
"1_6_2013-04-19",3900.03425089579
"1_6_2013-04-26",3911.80731507116
"1_6_2013-05-03",3892.92239167623
"1_6_2013-05-10",3899.31744805983
"1_6_2013-05-17",3887.65438201665
"1_6_2013-05-24",3858.72758291199
"1_6_2013-05-31",3854.24751775435
"1_6_2013-06-07",3913.21731142503
"1_6_2013-06-14",3895.85415177464
"1_6_2013-06-21",3889.10735159184
"1_6_2013-06-28",3873.98457607041
"1_6_2013-07-05",3845.25539202292
"1_6_2013-07-12",3825.98195817769
"1_6_2013-07-19",3852.58294327148
"1_6_2013-07-26",3841.04421547519
"1_7_2012-11-02",16799.7421203825
"1_7_2012-11-09",16787.4391286942
"1_7_2012-11-16",16793.0121261686
"1_7_2012-11-23",20399.3848896456
"1_7_2012-11-30",16795.4840825501
"1_7_2012-12-07",20723.2820062102
"1_7_2012-12-14",20730.6652545815
"1_7_2012-12-21",20766.6290631738
"1_7_2012-12-28",17018.1771149224
"1_7_2013-01-04",16275.2473027983
"1_7_2013-01-11",16575.7517257155
"1_7_2013-01-18",16523.2773037682
"1_7_2013-01-25",15509.7044013374
"1_7_2013-02-01",16598.2569975576
"1_7_2013-02-08",16604.3964048699
"1_7_2013-02-15",17249.7254551921
"1_7_2013-02-22",16607.0478223377
"1_7_2013-03-01",16587.1113117889
"1_7_2013-03-08",16603.9028763515
"1_7_2013-03-15",16614.9302442255
"1_7_2013-03-22",16596.0580539391
"1_7_2013-03-29",17536.3046535144
"1_7_2013-04-05",16611.7483230863
"1_7_2013-04-12",16594.3879905332
"1_7_2013-04-19",16559.4403787918
"1_7_2013-04-26",16596.8634790265
"1_7_2013-05-03",16537.1349291023
"1_7_2013-05-10",16557.4668156616
"1_7_2013-05-17",16520.3620054317
"1_7_2013-05-24",16428.2477988554
"1_7_2013-05-31",16413.962466994
"1_7_2013-06-07",16601.619766877
"1_7_2013-06-14",16546.4140505191
"1_7_2013-06-21",16524.9437351724
"1_7_2013-06-28",16476.802271027
"1_7_2013-07-05",16385.2507264012
"1_7_2013-07-12",16323.7509172413
"1_7_2013-07-19",16408.5909253234
"1_7_2013-07-26",16371.7884384783
"1_8_2012-11-02",29645.1365211639
"1_8_2012-11-09",29625.756909685
"1_8_2012-11-16",29634.5356187695
"1_8_2012-11-23",35267.1271540416
"1_8_2012-11-30",29638.429419095
"1_8_2012-12-07",35768.6898616149
"1_8_2012-12-14",35780.1154000459
"1_8_2012-12-21",35835.7643960492
"1_8_2012-12-28",29989.0123203298
"1_8_2013-01-04",28817.8582493322
"1_8_2013-01-11",29292.1158810123
"1_8_2013-01-18",29209.3542696879
"1_8_2013-01-25",27606.2109557201
"1_8_2013-02-01",29327.6038299312
"1_8_2013-02-08",29337.2841743865
"1_8_2013-02-15",30353.1194108574
"1_8_2013-02-22",29341.4647162845
"1_8_2013-03-01",29310.0290203811
"1_8_2013-03-08",29336.5060119536
"1_8_2013-03-15",29353.8927461632
"1_8_2013-03-22",29324.1365584478
"1_8_2013-03-29",30803.1843491839
"1_8_2013-04-05",29348.8759467611
"1_8_2013-04-12",29321.5031933726
"1_8_2013-04-19",29266.3923703464
"1_8_2013-04-26",29325.406548959
"1_8_2013-05-03",29231.2124368176
"1_8_2013-05-10",29263.2798508535
"1_8_2013-05-17",29204.7556561077
"1_8_2013-05-24",29059.4179242693
"1_8_2013-05-31",29036.8722537097
"1_8_2013-06-07",29332.9061332343
"1_8_2013-06-14",29245.8478710218
"1_8_2013-06-21",29211.9828797523
"1_8_2013-06-28",29136.035866913
"1_8_2013-07-05",28991.5531381003
"1_8_2013-07-12",28894.4576812307
"1_8_2013-07-19",29028.3942383733
"1_8_2013-07-26",28970.3016676224
"1_9_2012-11-02",13477.1393005234
"1_9_2012-11-09",13466.8249691965
"1_9_2012-11-16",13471.4971114416
"1_9_2012-11-23",16505.7524826922
"1_9_2012-11-30",13473.5695027589
"1_9_2012-12-07",16779.2417466257
"1_9_2012-12-14",16785.4776759218
"1_9_2012-12-21",16815.8539873976
"1_9_2012-12-28",13660.3114952398
"1_9_2013-01-04",13037.6687311931
"1_9_2013-01-11",13289.3976850783
"1_9_2013-01-18",13245.4284982717
"1_9_2013-01-25",12397.153277477
"1_9_2013-02-01",13308.2567678553
"1_9_2013-02-08",13313.4016602837
"1_9_2013-02-15",13854.5723808446
"1_9_2013-02-22",13315.6235992201
"1_9_2013-03-01",13298.9167335074
"1_9_2013-03-08",13312.9880752892
"1_9_2013-03-15",13322.2292963648
"1_9_2013-03-22",13306.4140450787
"1_9_2013-03-29",14095.1315365383
"1_9_2013-04-05",13319.562740941
"1_9_2013-04-12",13305.0145317458
"1_9_2013-04-19",13275.7295976197
"1_9_2013-04-26",13307.0889932171
"1_9_2013-05-03",13257.08811694
"1_9_2013-05-10",13274.1234583609
"1_9_2013-05-17",13243.0322453406
"1_9_2013-05-24",13165.8595657148
"1_9_2013-05-31",13153.8917633653
"1_9_2013-06-07",13311.1176866774
"1_9_2013-06-14",13264.8559462968
"1_9_2013-06-21",13246.864684287
"1_9_2013-06-28",13206.5288592938
"1_9_2013-07-05",13129.8345673251
"1_9_2013-07-12",13078.3232385398
"1_9_2013-07-19",13149.3818749695
"1_9_2013-07-26",13118.5534309851
"1_10_2012-11-02",13850.2052578606
"1_10_2012-11-09",13839.6631223048
"1_10_2012-11-16",13844.4384587047
"1_10_2012-11-23",16944.3101745616
"1_10_2012-11-30",13846.556620862
"1_10_2012-12-07",17223.5878213362
"1_10_2012-12-14",17229.9555108615
"1_10_2012-12-21",17260.9735086459
"1_10_2012-12-28",14037.417202136
"1_10_2013-01-04",13400.9968764796
"1_10_2013-01-11",13658.3116104346
"1_10_2013-01-18",13613.3683110376
"1_10_2013-01-25",12746.1691257807
"1_10_2013-02-01",13677.5883063382
"1_10_2013-02-08",13682.8471058855
"1_10_2013-02-15",14235.9504767297
"1_10_2013-02-22",13685.11823546
"1_10_2013-03-01",13668.0414623853
"1_10_2013-03-08",13682.4243645116
"1_10_2013-03-15",13691.87016378
"1_10_2013-03-22",13675.7047838061
"1_10_2013-03-29",14481.7835667884
"1_10_2013-04-05",13689.1445802328
"1_10_2013-04-12",13674.2742830641
"1_10_2013-04-19",13644.3407838994
"1_10_2013-04-26",13676.3946761146
"1_10_2013-05-03",13625.236654093
"1_10_2013-05-10",13642.6504374441
"1_10_2013-05-17",13610.8715480575
"1_10_2013-05-24",13531.9889210875
"1_10_2013-05-31",13519.7568310791
"1_10_2013-06-07",13680.468728207
"1_10_2013-06-14",13633.1839198118
"1_10_2013-06-21",13614.7955071561
"1_10_2013-06-28",13573.5671351716
"1_10_2013-07-05",13495.1728706657
"1_10_2013-07-12",13442.5192530154
"1_10_2013-07-19",13515.157432407
"1_10_2013-07-26",13483.6464752684
"1_11_2012-11-02",12230.998217983
"1_11_2012-11-09",12221.4542313846
"1_11_2012-11-16",12225.7774119361
"1_11_2012-11-23",15037.9744509172
"1_11_2012-11-30",12227.6950241424
"1_11_2012-12-07",15291.8595743988
"1_11_2012-12-14",15297.6492305018
"1_11_2012-12-21",15325.8521273049
"1_11_2012-12-28",12400.5088369874
"1_11_2013-01-04",11824.4531674917
"1_11_2013-01-11",12057.2964588294
"1_11_2013-01-18",12016.6209646773
"1_11_2013-01-25",11232.3154093717
"1_11_2013-02-01",12074.7434732998
"1_11_2013-02-08",12079.5032108988
"1_11_2013-02-15",12580.3199321504
"1_11_2013-02-22",12081.5588208905
"1_11_2013-03-01",12066.1027226862
"1_11_2013-03-08",12079.1205864662
"1_11_2013-03-15",12087.6700634402
"1_11_2013-03-22",12073.0387067136
"1_11_2013-03-29",12803.0398731999
"1_11_2013-04-05",12085.2031012901
"1_11_2013-04-12",12071.7439709947
"1_11_2013-04-19",12044.6520086401
"1_11_2013-04-26",12073.6631241544
"1_11_2013-05-03",12027.3629782316
"1_11_2013-05-10",12043.123089125
"1_11_2013-05-17",12014.3622792011
"1_11_2013-05-24",11942.9771358466
"1_11_2013-05-31",11931.9083902123
"1_11_2013-06-07",12077.3513755759
"1_11_2013-06-14",12034.5553630189
"1_11_2013-06-21",12017.9133732302
"1_11_2013-06-28",11980.6023143178
"1_11_2013-07-05",11909.6630350742
"1_11_2013-07-12",11862.0212376886
"1_11_2013-07-19",11927.7462814227
"1_11_2013-07-26",11899.2333619327
"1_12_2012-11-02",3971.34702864993
"1_12_2012-11-09",3967.46662986483
"1_12_2012-11-16",3969.22427499525
"1_12_2012-11-23",5137.22746675355
"1_12_2012-11-30",3970.00394528176
"1_12_2012-12-07",5244.9153687244
"1_12_2012-12-14",5247.37511894456
"1_12_2012-12-21",5259.35973191188
"1_12_2012-12-28",4040.36810406273
"1_12_2013-01-04",3806.60176530419
"1_12_2013-01-11",3900.81944922503
"1_12_2013-01-18",3884.33368886697
"1_12_2013-01-25",3568.71577642902
"1_12_2013-02-01",3907.89417252071
"1_12_2013-02-08",3909.82459446288
"1_12_2013-02-15",4113.79096533586
"1_12_2013-02-22",3910.65834237912
"1_12_2013-03-01",3904.39010954541
"1_12_2013-03-08",3909.66940655924
"1_12_2013-03-15",3913.13720966425
"1_12_2013-03-22",3907.20280237601
"1_12_2013-03-29",4205.02661860543
"1_12_2013-04-05",3912.13651980777
"1_12_2013-04-12",3906.67773395153
"1_12_2013-04-19",3895.6934500478
"1_12_2013-04-26",3907.45603332802
"1_12_2013-05-03",3888.67406295525
"1_12_2013-05-10",3895.06169369145
"1_12_2013-05-17",3883.40687005878
"1_12_2013-05-24",3854.50333444916
"1_12_2013-05-31",3850.02504384486
"1_12_2013-06-07",3908.94100851749
"1_12_2013-06-14",3891.59064303074
"1_12_2013-06-21",3884.8472436411
"1_12_2013-06-28",3869.73510793386
"1_12_2013-07-05",3841.02851608853
"1_12_2013-07-12",3821.76920937074
"1_12_2013-07-19",3848.34380267402
"1_12_2013-07-26",3836.81214252999
"1_13_2012-11-02",31275.396755308
"1_13_2012-11-09",31255.1690892908
"1_13_2012-11-16",31264.3319698893
"1_13_2012-11-23",37138.977434232
"1_13_2012-11-30",31268.3961622566
"1_13_2012-12-07",37661.6959047263
"1_13_2012-12-14",37673.6026641168
"1_13_2012-12-21",37731.595039211
"1_13_2012-12-28",31634.3019549992
"1_13_2013-01-04",30411.8152582823
"1_13_2013-01-11",30906.9101269586
"1_13_2013-01-18",30820.5172255546
"1_13_2013-01-25",29146.6120079286
"1_13_2013-02-01",30943.9545240029
"1_13_2013-02-08",30954.0593673629
"1_13_2013-02-15",32014.2845534788
"1_13_2013-02-22",30958.423224045
"1_13_2013-03-01",30925.6089575786
"1_13_2013-03-08",30953.2470822895
"1_13_2013-03-15",30971.3961858118
"1_13_2013-03-22",30940.3352000796
"1_13_2013-03-29",32483.9195087726
"1_13_2013-04-05",30966.1594204258
"1_13_2013-04-12",30937.586349946
"1_13_2013-04-19",30880.0581821958
"1_13_2013-04-26",30941.6608847085
"1_13_2013-05-03",30843.3346555868
"1_13_2013-05-10",30876.8091096195
"1_13_2013-05-17",30815.7167796188
"1_13_2013-05-24",30663.9968654961
"1_13_2013-05-31",30640.4605715704
"1_13_2013-06-07",30949.4893454867
"1_13_2013-06-14",30858.612295879
"1_13_2013-06-21",30823.2612019599
"1_13_2013-06-28",30743.9801206245
"1_13_2013-07-05",30593.1497280416
"1_13_2013-07-12",30491.7848949966
"1_13_2013-07-19",30631.6100043596
"1_13_2013-07-26",30570.9640596802
"1_14_2012-11-02",12845.1414828087
"1_14_2012-11-09",12835.2159750226
"1_14_2012-11-16",12839.7119823517
"1_14_2012-11-23",15761.9192623892
"1_14_2012-11-30",12841.7062505216
"1_14_2012-12-07",16025.5194967207
"1_14_2012-12-14",16031.5303151197
"1_14_2012-12-21",16060.8103074588
"1_14_2012-12-28",13021.4182816428
"1_14_2013-01-04",12422.2905103641
"1_14_2013-01-11",12664.4864763792
"1_14_2013-01-18",12622.1798210662
"1_14_2013-01-25",11806.1973317304
"1_14_2013-02-01",12682.6328053974
"1_14_2013-02-08",12687.5832880877
"1_14_2013-02-15",13208.3862287657
"1_14_2013-02-22",12689.7212713315
"1_14_2013-03-01",12673.6457402275
"1_14_2013-03-08",12687.1853306568
"1_14_2013-03-15",12696.0773893189
"1_14_2013-03-22",12680.8597170777
"1_14_2013-03-29",13439.9421816502
"1_14_2013-04-05",12693.5115798485
"1_14_2013-04-12",12679.5130910768
"1_14_2013-04-19",12651.3350805804
"1_14_2013-04-26",12681.5091594514
"1_14_2013-05-03",12633.3517306529
"1_14_2013-05-10",12649.7438891176
"1_14_2013-05-17",12619.8295830564
"1_14_2013-05-24",12545.5789714761
"1_14_2013-05-31",12534.0656261175
"1_14_2013-06-07",12685.3443488556
"1_14_2013-06-14",12640.8327177171
"1_14_2013-06-21",12623.5232631485
"1_14_2013-06-28",12584.7150424053
"1_14_2013-07-05",12510.9265778222
"1_14_2013-07-12",12461.3693877082
"1_14_2013-07-19",12529.7365161195
"1_14_2013-07-26",12500.0778186937
"1_16_2012-11-02",10225.3061119661
"1_16_2012-11-09",10217.0362852839
"1_16_2012-11-16",10220.7822808143
"1_16_2012-11-23",12665.0569390524
"1_16_2012-11-30",10222.4438862389
"1_16_2012-12-07",12886.4037628876
"1_16_2012-12-14",12891.4526098266
"1_16_2012-12-21",12916.0475962959
"1_16_2012-12-28",10372.2176025936
"1_16_2013-01-04",9873.20550935664
"1_16_2013-01-11",10074.8238687624
"1_16_2013-01-18",10039.594781578
"1_16_2013-01-25",9361.00694271687
"1_16_2013-02-01",10089.9358125489
"1_16_2013-02-08",10094.0586281154
"1_16_2013-02-15",10528.1201662057
"1_16_2013-02-22",10095.8391823243
"1_16_2013-03-01",10082.451441399
"1_16_2013-03-08",10093.7272026332
"1_16_2013-03-15",10101.1327478611
"1_16_2013-03-22",10088.4591800586
"1_16_2013-03-29",10721.315730643
"1_16_2013-04-05",10098.9958528998
"1_16_2013-04-12",10087.3377116438
"1_16_2013-04-19",10063.8721243019
"1_16_2013-04-26",10089.0000364323
"1_16_2013-05-03",10048.8972899584
"1_16_2013-05-10",10062.5470982479
"1_16_2013-05-17",10037.6378493427
"1_16_2013-05-24",9975.81991869123
"1_16_2013-05-31",9966.23561944853
"1_16_2013-06-07",10092.1940078284
"1_16_2013-06-14",10055.1266520642
"1_16_2013-06-21",10040.7134085101
"1_16_2013-06-28",10008.4012573872
"1_16_2013-07-05",9946.9744884847
"1_16_2013-07-12",9905.7271862466
"1_16_2013-07-19",9962.63193169036
"1_16_2013-07-26",9937.94435402348
"1_17_2012-11-02",9493.89944980655
"1_17_2012-11-09",9486.10637305008
"1_17_2012-11-16",9489.63640512043
"1_17_2012-11-23",11796.0171775551
"1_17_2012-11-30",9491.20222092447
"1_17_2012-12-07",12005.1484910511
"1_17_2012-12-14",12009.9191878614
"1_17_2012-12-21",12033.1594967423
"1_17_2012-12-28",9632.35409256639
"1_17_2013-01-04",9162.16489788588
"1_17_2013-01-11",9352.10427679608
"1_17_2013-01-18",9318.91255596537
"1_17_2013-01-25",8679.84889388752
"1_17_2013-02-01",9366.34269477989
"1_17_2013-02-08",9370.22724091242
"1_17_2013-02-15",9779.30782256999
"1_17_2013-02-22",9371.90489762937
"1_17_2013-03-01",9359.29091574375
"1_17_2013-03-08",9369.91496876369
"1_17_2013-03-15",9376.89257115718
"1_17_2013-03-22",9364.95140578168
"1_17_2013-03-29",9961.44978949534
"1_17_2013-04-05",9374.87915423914
"1_17_2013-04-12",9363.89475541851
"1_17_2013-04-19",9341.78574348125
"1_17_2013-04-26",9365.46100252204
"1_17_2013-05-03",9327.53766618996
"1_17_2013-05-10",9340.40089305169
"1_17_2013-05-17",9316.93582453753
"1_17_2013-05-24",9258.70044683194
"1_17_2013-05-31",9249.6749526184
"1_17_2013-06-07",9368.34725280088
"1_17_2013-06-14",9333.42713854472
"1_17_2013-06-21",9319.85179761275
"1_17_2013-06-28",9289.4140597462
"1_17_2013-07-05",9231.55007759284
"1_17_2013-07-12",9192.69926180828
"1_17_2013-07-19",9246.3095249364
"1_17_2013-07-26",9223.05788321565
"1_18_2012-11-02",1817.29374503097
"1_18_2012-11-09",1815.2176967135
"1_18_2012-11-16",1816.15801864997
"1_18_2012-11-23",2452.32852471605
"1_18_2012-11-30",1816.57515223083
"1_18_2012-12-07",2512.00764502565
"1_18_2012-12-14",2513.37263639852
"1_18_2012-12-21",2520.02442903894
"1_18_2012-12-28",1854.2662599643
"1_18_2013-01-04",1729.39908806479
"1_18_2013-01-11",1779.60402080011
"1_18_2013-01-18",1770.80735640219
"1_18_2013-01-25",1603.40461236105
"1_18_2013-02-01",1783.38058600322
"1_18_2013-02-08",1784.41122794553
"1_18_2013-02-15",1893.69024425873
"1_18_2013-02-22",1784.85638287982
"1_18_2013-03-01",1781.50996233698
"1_18_2013-03-08",1784.32837139788
"1_18_2013-03-15",1786.17997659162
"1_18_2013-03-22",1783.01148400827
"1_18_2013-03-29",1942.81031326535
"1_18_2013-04-05",1785.64564350779
"1_18_2013-04-12",1782.73117149485
"1_18_2013-04-19",1776.86828761015
"1_18_2013-04-26",1783.1466754656
"1_18_2013-05-03",1773.14336065708
"1_18_2013-05-10",1776.55125095592
"1_18_2013-05-17",1770.33253621535
"1_18_2013-05-24",1754.92200026206
"1_18_2013-06-07",1783.95761519179
"1_18_2013-07-05",1747.73975442795
"1_19_2012-11-02",933.075730291624
"1_19_2012-11-09",931.857855755628
"1_19_2012-11-16",932.409458179394
"1_19_2012-11-23",1312.23967714345
"1_19_2012-11-30",932.654163422387
"1_19_2012-12-07",1348.47463788399
"1_19_2012-12-14",1349.30448840561
"1_19_2012-12-21",1353.34914831952
"1_19_2012-12-28",954.79135858454
"1_19_2013-01-04",881.655527104212
"1_19_2013-01-11",910.99068847942
"1_19_2013-01-18",905.843771389125
"1_19_2013-01-25",808.475346653313
"1_19_2013-02-01",913.201248034505
"1_19_2013-02-08",913.804613096008
"1_19_2013-02-15",978.001059932079
"1_19_2013-02-22",914.065230921412
"1_19_2013-03-01",912.106237535378
"1_19_2013-03-08",913.756105204498
"1_19_2013-03-15",914.840178398436
"1_19_2013-03-22",912.985175676393
"1_19_2013-03-29",1006.99541105054
"1_19_2013-04-05",914.527325175181
"1_19_2013-04-12",912.821084117227
"1_19_2013-04-19",909.389701153634
"1_19_2013-04-26",913.064316179117
"1_19_2013-05-03",907.228324169233
"1_19_2013-05-10",909.221868375928
"1_19_2013-05-17",905.583249271629
"1_19_2013-05-24",896.573352772929
"1_19_2013-05-31",895.178352883642
"1_19_2013-06-07",913.555003813216
"1_19_2013-06-14",908.134291867328
"1_19_2013-06-21",906.028679664559
"1_19_2013-06-28",901.314602201516
"1_19_2013-07-05",892.374434325963
"1_19_2013-07-12",886.386228665268
"1_19_2013-07-19",894.648649320988
"1_19_2013-07-26",891.059843472048
"1_20_2012-11-02",4884.62317740203
"1_20_2012-11-09",4880.04389077638
"1_20_2012-11-16",4882.11811848121
"1_20_2012-11-23",6254.590320189
"1_20_2012-11-30",4883.0382114559
"1_20_2012-12-07",6380.59990812913
"1_20_2012-12-14",6383.47721577366
