"Id","Weekly_Sales"
"1_7_2013-07-26",1057.18609971675
"1_8_2012-11-02",2543.62962174496
"1_8_2012-11-09",2541.02252526106
"1_8_2012-11-16",2542.20334341976
"1_8_2012-11-23",3355.87143418868
"1_8_2012-11-30",2542.72718187131
"1_8_2012-12-07",3433.81915666001
"1_8_2012-12-14",3435.60539379441
"1_8_2012-12-21",3444.31216093669
"1_8_2012-12-28",2590.10842026343
"1_8_2013-01-04",2433.50110349549
"1_8_2013-01-11",2496.34374737805
"1_8_2013-01-18",2485.32090749035
"1_8_2013-01-25",2276.48806539302
"1_8_2013-02-01",2501.07761144276
"1_8_2013-02-08",2502.36966802273
"1_8_2013-02-15",2639.77212617868
"1_8_2013-02-22",2502.92775487111
"1_8_2013-03-01",2498.73269708804
"1_8_2013-03-08",2502.26579293796
"1_8_2013-03-15",2504.58721005587
"1_8_2013-03-22",2500.61490653041
"1_8_2013-03-29",2701.80209798422
"1_8_2013-04-05",2503.91727619403
"1_8_2013-04-12",2500.26351379308
"1_8_2013-04-19",2492.91513630632
"1_8_2013-04-26",2500.7843810041
"1_8_2013-05-03",2488.22983381591
"1_8_2013-05-10",2492.500433888
"1_8_2013-05-17",2484.70912687098
"1_8_2013-05-24",2465.41187940938
"1_8_2013-05-31",2462.42495168248
"1_8_2013-06-07",2501.78528096949
"1_8_2013-06-14",2490.17847411374
"1_8_2013-06-21",2485.67063999067
"1_8_2013-06-28",2475.57569003918
"1_8_2013-07-05",2456.42626293648
"1_8_2013-07-12",2443.59818596871
"1_8_2013-07-19",2461.30221211112
"1_8_2013-07-26",2453.61575809099
"1_9_2012-11-02",810.4625986077
"1_9_2012-11-09",809.631913914811
"1_9_2012-11-16",810.008151455528
"1_9_2012-11-23",1069.2627023584
"1_9_2012-11-30",810.175059195974
"1_9_2012-12-07",1094.09875284689
"1_9_2012-12-14",1094.66789167799
"1_9_2012-12-21",1097.44208060207
"1_9_2012-12-28",825.271880393621
"1_9_2013-01-04",775.372959645225
"1_9_2013-01-11",795.396162720485
"1_9_2013-01-18",791.884016383198
"1_9_2013-01-25",725.344766158269
"1_9_2013-02-01",796.904487571923
"1_9_2013-02-08",797.316168393849
"1_9_2013-02-15",841.095951558885
"1_9_2013-02-22",797.493988511023
"1_9_2013-03-01",796.157340516713
"1_9_2013-03-08",797.283071251714
"1_9_2013-03-15",798.022731512685
"1_9_2013-03-22",796.757058472009
"1_9_2013-03-29",860.860217437577
"1_9_2013-04-05",797.809274201948
"1_9_2013-04-12",796.645096153049
"1_9_2013-04-19",794.303723390852
"1_9_2013-04-26",796.811057183601
"1_9_2013-05-03",792.814749873168
"1_9_2013-05-10",794.175390196335
"1_9_2013-05-17",791.69278885702
"1_9_2013-05-24",785.544092470936
"1_9_2013-05-31",784.592282341219
"1_9_2013-06-07",797.133400274651
"1_9_2013-06-14",793.435062983144
"1_9_2013-06-21",791.998636817559
"1_9_2013-06-28",788.782007035625
"1_9_2013-07-05",782.680388003782
"1_9_2013-07-12",778.592905611148
"1_9_2013-07-19",784.23372656352
"1_9_2013-07-26",781.784485968376
"1_10_2012-11-02",840.73887690672
"1_10_2012-11-09",839.877160503072
"1_10_2012-11-16",840.267453069288
"1_10_2012-11-23",1109.2069208911
"1_10_2012-11-30",840.440595946566
"1_10_2012-12-07",1134.97076641631
"1_10_2012-12-14",1135.56116644524
"1_10_2012-12-21",1138.43899015279
"1_10_2012-12-28",856.101385871205
"1_10_2013-01-04",804.338401791578
"1_10_2013-01-11",825.10960739007
"1_10_2013-01-18",821.466258551745
"1_10_2013-01-25",752.441315759289
"1_10_2013-02-01",826.674278411024
"1_10_2013-02-08",827.101338305539
"1_10_2013-02-15",872.516593485265
"1_10_2013-02-22",827.285801210874
"1_10_2013-03-01",825.899220342755
"1_10_2013-03-08",827.06700476053
"1_10_2013-03-15",827.834296351987
"1_10_2013-03-22",826.521341833694
"1_10_2013-03-29",893.019188825608
"1_10_2013-04-05",827.612864962056
"1_10_2013-04-12",826.405196962284
"1_10_2013-04-19",823.976358037586
"1_10_2013-04-26",826.577357763629
"1_10_2013-05-03",822.427737939722
"1_10_2013-05-10",823.83928759209
"1_10_2013-05-17",821.264048392512
"1_10_2013-05-24",814.8857824612
"1_10_2013-05-31",813.898521485368
"1_10_2013-06-07",826.908182466097
"1_10_2013-06-14",823.071816637931
"1_10_2013-06-21",821.581854669603
"1_10_2013-06-28",818.245198730353
"1_10_2013-07-05",811.91579145419
"1_10_2013-07-12",807.675762587347
"1_10_2013-07-19",813.527425474291
"1_10_2013-07-26",810.986843046317
"1_11_2012-11-02",712.5826580037
"1_11_2012-11-09",711.852295483036
"1_11_2012-11-16",712.183094643004
"1_11_2012-11-23",940.127354253863
"1_11_2012-11-30",712.329844858909
"1_11_2012-12-07",961.96394350771
"1_11_2012-12-14",962.464347180547
"1_11_2012-12-21",964.903496032969
"1_11_2012-12-28",725.603416020499
"1_11_2013-01-04",681.730810869451
"1_11_2013-01-11",699.335802504633
"1_11_2013-01-18",696.247819695036
"1_11_2013-01-25",637.744545307905
"1_11_2013-02-01",700.661966270385
"1_11_2013-02-08",701.023928210197
"1_11_2013-02-15",739.516406836799
"1_11_2013-02-22",701.180272910076
"1_11_2013-03-01",700.005052508497
"1_11_2013-03-08",700.994828225132
"1_11_2013-03-15",701.645159376364
"1_11_2013-03-22",700.532342250641
"1_11_2013-03-29",756.893733239676
"1_11_2013-04-05",701.457481403171
"1_11_2013-04-12",700.433901672411
"1_11_2013-04-19",698.375297575034
"1_11_2013-04-26",700.579819513011
"1_11_2013-05-03",697.062810053274
"1_11_2013-05-10",698.259191743697
"1_11_2013-05-17",696.076501720327
"1_11_2013-05-24",690.670490758567
"1_11_2013-05-31",689.83371889247
"1_11_2013-06-07",700.860279395899
"1_11_2013-06-14",697.608699411056
"1_11_2013-06-21",696.345854359737
"1_11_2013-06-28",693.517811932622
"1_11_2013-07-05",688.153211557188
"1_11_2013-07-12",684.559499694322
"1_11_2013-07-19",689.519174833183
"1_11_2013-07-26",687.365857860876
"1_12_2012-11-02",189.712196683844
"1_12_2012-11-09",189.517750921497
"1_12_2012-11-16",189.605820192611
"1_12_2012-11-23",250.291841282987
"1_12_2012-11-30",189.644889773537
"1_12_2012-12-07",256.105436756999
"1_12_2012-12-14",256.238660150716
"1_12_2012-12-21",256.888039253104
"1_12_2012-12-28",193.178737130922
"1_12_2013-01-04",181.498452459434
"1_12_2013-01-11",186.185461886618
"1_12_2013-01-18",185.363342521867
"1_12_2013-01-25",169.787907767009
"1_12_2013-02-01",186.538528914475
"1_12_2013-02-08",186.634894710002
"1_12_2013-02-15",196.882818363542
"1_12_2013-02-22",186.676518648111
"1_12_2013-03-01",186.363637550785
"1_12_2013-03-08",186.627147367251
"1_12_2013-03-15",186.800286230352
"1_12_2013-03-22",186.504018872373
"1_12_2013-03-29",201.50921605559
"1_12_2013-04-05",186.750320377038
"1_12_2013-04-12",186.47781085548
"1_12_2013-04-19",185.929744885828
"1_12_2013-04-26",186.516658831591
"1_12_2013-05-03",185.579707567123
"1_12_2013-05-10",185.898234622031
"1_12_2013-05-17",185.317148817052
"1_12_2013-05-24",183.87791564646
"1_12_2013-05-31",183.655156354831
"1_12_2013-06-07",186.590785045171
"1_12_2013-06-14",185.725130534817
"1_12_2013-06-21",185.388939836809
"1_12_2013-06-28",184.636045625156
"1_12_2013-07-05",183.207840708623
"1_12_2013-07-12",182.251102722468
"1_12_2013-07-19",183.571544224461
"1_12_2013-07-26",182.998286015421
"1_13_2012-11-02",2767.64921611249
"1_13_2012-11-09",2764.81251045443
"1_13_2012-11-16",2766.09732425882
"1_13_2012-11-23",3651.42584628139
"1_13_2012-11-30",2766.6672976022
"1_13_2012-12-07",3736.23849005285
"1_13_2012-12-14",3738.18204258996
"1_13_2012-12-21",3747.65562201765
"1_13_2012-12-28",2818.22144140258
"1_13_2013-01-04",2647.82158688566
"1_13_2013-01-11",2716.19883512698
"1_13_2013-01-18",2704.20520448448
"1_13_2013-01-25",2476.98027881597
"1_13_2013-02-01",2721.3496145706
"1_13_2013-02-08",2722.75546365734
"1_13_2013-02-15",2872.2590715554
"1_13_2013-02-22",2723.36270168257
"1_13_2013-03-01",2718.79818164177
"1_13_2013-03-08",2722.64244020673
"1_13_2013-03-15",2725.1683064774
"1_13_2013-03-22",2720.84615884851
"1_13_2013-03-29",2939.75207500821
"1_13_2013-04-05",2724.43937097841
"1_13_2013-04-12",2720.46381865806
"1_13_2013-04-19",2712.46826340226
"1_13_2013-04-26",2721.03055908124
"1_13_2013-05-03",2707.37032239152
"1_13_2013-05-10",2712.01703779411
"1_13_2013-05-17",2703.5395438328
"1_13_2013-05-24",2682.54277160085
"1_13_2013-05-31",2679.29278264363
"1_13_2013-06-07",2722.11960914614
"1_13_2013-06-14",2709.49058107489
"1_13_2013-06-21",2704.58573821945
"1_13_2013-06-28",2693.60171755816
"1_13_2013-07-05",2672.7657843481
"1_13_2013-07-12",2658.80792788166
"1_13_2013-07-19",2678.07116245646
"1_13_2013-07-26",2669.70775598343
"1_14_2012-11-02",760.196580314409
"1_14_2012-11-09",759.417415842243
"1_14_2012-11-16",759.770318607072
"1_14_2012-11-23",1002.9455414562
"1_14_2012-11-30",759.926874497168
"1_14_2012-12-07",1026.24122552885
"1_14_2012-12-14",1026.77506557758
"1_14_2012-12-21",1029.37719544372
"1_14_2012-12-28",774.087369833764
"1_14_2013-01-04",727.283249594933
"1_14_2013-01-11",746.064585749004
"1_14_2013-01-18",742.77026761544
"1_14_2013-01-25",680.357874292697
"1_14_2013-02-01",747.479362194008
"1_14_2013-02-08",747.865509998418
"1_14_2013-02-15",788.930010082865
"1_14_2013-02-22",748.032301464452
"1_14_2013-03-01",746.778554238973
"1_14_2013-03-08",747.8344655871
"1_14_2013-03-15",748.528251089294
"1_14_2013-03-22",747.341076852049
"1_14_2013-03-29",807.468468685664
"1_14_2013-04-05",748.32803269804
"1_14_2013-04-12",747.23605859193
"1_14_2013-04-19",745.039901026952
"1_14_2013-04-26",747.391726488398
"1_14_2013-05-03",743.63963783592
"1_14_2013-05-10",744.915961850603
"1_14_2013-05-17",742.587429072134
"1_14_2013-05-24",736.82019731623
"1_14_2013-05-31",735.927515369052
"1_14_2013-06-07",747.690858376321
"1_14_2013-06-14",744.222014168549
"1_14_2013-06-21",742.874789692278
"1_14_2013-06-28",739.857783456006
"1_14_2013-07-05",734.134729724437
"1_14_2013-07-12",730.300893162879
"1_14_2013-07-19",735.591970140518
"1_14_2013-07-26",733.294774035042
"1_16_2012-11-02",565.523771348146
"1_16_2012-11-09",564.944137024328
"1_16_2012-11-16",565.206667674495
"1_16_2012-11-23",746.109045671497
"1_16_2012-11-30",565.323132388606
"1_16_2012-12-07",763.439119831331
"1_16_2012-12-14",763.836252948565
"1_16_2012-12-21",765.772023686749
"1_16_2012-12-28",575.857376996228
"1_16_2013-01-04",541.038958606147
"1_16_2013-01-11",555.010728971668
"1_16_2013-01-18",552.560027056983
"1_16_2013-01-25",506.13033641546
"1_16_2013-02-01",556.063206359112
"1_16_2013-02-08",556.35046858615
"1_16_2013-02-15",586.899081349809
"1_16_2013-02-22",556.474547727444
"1_16_2013-03-01",555.54186284352
"1_16_2013-03-08",556.327374095827
"1_16_2013-03-15",556.843493483716
"1_16_2013-03-22",555.960333431067
"1_16_2013-03-29",600.69017078052
"1_16_2013-04-05",556.694547457586
"1_16_2013-04-12",555.882208477521
"1_16_2013-04-19",554.248447762487
"1_16_2013-04-26",555.99801259736
"1_16_2013-05-03",553.20676704308
"1_16_2013-05-10",554.156247202471
"1_16_2013-05-17",552.424010209189
"1_16_2013-05-24",548.133663820773
"1_16_2013-05-31",547.469581826122
"1_16_2013-06-07",556.220542134811
"1_16_2013-06-14",553.640007166096
"1_16_2013-06-21",552.637782890951
"1_16_2013-06-28",550.393378234183
"1_16_2013-07-05",546.135896664657
"1_16_2013-07-12",543.283837385295
"1_16_2013-07-19",547.219963756254
"1_16_2013-07-26",545.511038671958
"1_17_2012-11-02",515.106806369241
"1_17_2012-11-09",514.578846979148
"1_17_2012-11-16",514.817972780101
"1_17_2012-11-23",679.592737194507
"1_17_2012-11-30",514.924054557702
"1_17_2012-12-07",695.377819284573
"1_17_2012-12-14",695.739547618704
"1_17_2012-12-21",697.502742613023
"1_17_2012-12-28",524.519161558083
"1_17_2013-01-04",492.804837230059
"1_17_2013-01-11",505.531011401573
"1_17_2013-01-18",503.298791819313
"1_17_2013-01-25",461.008350853317
"1_17_2013-02-01",506.489659460752
"1_17_2013-02-08",506.751311995723
"1_17_2013-02-15",534.576487800776
"1_17_2013-02-22",506.864329367312
"1_17_2013-03-01",506.014794199654
"1_17_2013-03-08",506.730276400479
"1_17_2013-03-15",507.200383269669
"1_17_2013-03-22",506.395957748972
"1_17_2013-03-29",547.138088909199
"1_17_2013-04-05",507.064715918925
"1_17_2013-04-12",506.324797706976
"1_17_2013-04-19",504.836688264138
"1_17_2013-04-26",506.430277782893
"1_17_2013-05-03",503.878510936231
"1_17_2013-05-10",504.743529110805
"1_17_2013-05-17",503.165963432326
"1_17_2013-05-24",499.258396992098
"1_17_2013-05-31",498.65376289413
"1_17_2013-06-07",506.624675038302
"1_17_2013-06-14",504.274496676709
"1_17_2013-06-21",503.361909460233
"1_17_2013-06-28",501.317912073741
"1_17_2013-07-05",497.440333071243
"1_17_2013-07-12",494.842881771257
"1_17_2013-07-19",498.428373628236
"1_17_2013-07-26",496.872157007981
"1_18_2012-11-02",88.7892925466882
"1_18_2012-11-09",88.698287845993
"1_18_2012-11-16",88.7395061145808
"1_18_2012-11-23",117.141838564863
"1_18_2012-11-30",88.7577914990269
"1_18_2012-12-07",119.862723348831
"1_18_2012-12-14",119.925074695162
"1_18_2012-12-21",120.228997753898
"1_18_2012-12-28",90.411706283183
"1_18_2013-01-04",84.945087737547
"1_18_2013-01-11",87.1387065900703
"1_18_2013-01-18",86.7539374605092
"1_18_2013-01-25",79.4643068665646
"1_18_2013-02-01",87.3039493745244
"1_18_2013-02-08",87.3490505907885
"1_18_2013-02-15",92.1452940963479
"1_18_2013-02-22",87.3685314680451
"1_18_2013-03-01",87.222096543099
"1_18_2013-03-08",87.3454246716647
"1_18_2013-03-15",87.4264572960071
"1_18_2013-03-22",87.2877979500113
"1_18_2013-03-29",94.3105453838082
"1_18_2013-04-05",87.4030722272305
"1_18_2013-04-12",87.2755320476619
"1_18_2013-04-19",87.0190256629123
"1_18_2013-04-26",87.2937137164007
"1_18_2013-05-03",86.8560977952692
"1_18_2013-05-10",87.0051572779897
"1_18_2013-05-17",86.7331737043917
"1_18_2013-05-24",86.0595542700822
"1_18_2013-06-07",87.3292000521396
"1_18_2013-07-05",85.7457908364723
"1_19_2012-11-02",50.718923410046
"1_19_2012-11-09",50.6669389836346
"1_19_2012-11-16",50.6904840097029
"1_19_2012-11-23",66.9146894616727
"1_19_2012-11-30",50.7009291319315
"1_19_2012-12-07",68.4689348330171
"1_19_2012-12-14",68.5045516632496
"1_19_2012-12-21",68.6781610016781
"1_19_2012-12-28",51.6456914434485
"1_19_2013-01-04",48.5230062707711
"1_19_2013-01-11",49.776062617779
"1_19_2013-01-18",49.5562717460081
"1_19_2013-01-25",45.3922311823625
"1_19_2013-02-01",49.8704539107875
"1_19_2013-02-08",49.8962169850028
"1_19_2013-02-15",52.635965214064
"1_19_2013-02-22",49.9073450061098
"1_19_2013-03-01",49.8236972876758
"1_19_2013-03-08",49.8941457587428
"1_19_2013-03-15",49.9404338566638
"1_19_2013-03-22",49.861227766065
"1_19_2013-03-29",53.8728172157223
"1_19_2013-04-05",49.9270756523331
"1_19_2013-04-12",49.8542211401085
"1_19_2013-04-19",49.707697530007
"1_19_2013-04-26",49.8646070170288
"1_19_2013-05-03",49.6153991883765
"1_19_2013-05-10",49.7005306331813
"1_19_2013-05-17",49.5451459321371
"1_19_2013-05-24",49.1603314260531
"1_19_2013-05-31",49.1007436153204
"1_19_2013-06-07",49.8855589598681
"1_19_2013-06-14",49.6540876784646
"1_19_2013-06-21",49.5641683701848
"1_19_2013-06-28",49.3628408329518
"1_19_2013-07-05",48.9809674609019
"1_19_2013-07-12",48.7251391593761
"1_19_2013-07-19",49.0781166644701
"1_19_2013-07-26",48.9248087359134
"1_20_2012-11-02",236.799965537138
"1_20_2012-11-09",236.557257104958
"1_20_2012-11-16",236.667185726993
"1_20_2012-11-23",312.415861637037
"1_20_2012-11-30",236.715952625371
"1_20_2012-12-07",319.672428330992
"1_20_2012-12-14",319.838718614865
"1_20_2012-12-21",320.649277723631
"1_20_2012-12-28",241.126923280235
"1_20_2013-01-04",226.547517970404
"1_20_2013-01-11",232.397872824915
"1_20_2013-01-18",231.371698226532
"1_20_2013-01-25",211.930341910771
"1_20_2013-02-01",232.838573325411
"1_20_2013-02-08",232.958857721769
"1_20_2013-02-15",245.750380936429
"1_20_2013-02-22",233.010812984962
"1_20_2013-03-01",232.620272817493
"1_20_2013-03-08",232.949187439475
"1_20_2013-03-15",233.165300465059
"1_20_2013-03-22",232.795497672273
"1_20_2013-03-29",251.52507983923
"1_20_2013-04-05",233.102932770469
"1_20_2013-04-12",232.762784659585
"1_20_2013-04-19",232.078685244819
