"Id","Weekly_Sales"
"1_3_2012-12-21",16008.4595866929
"1_3_2012-12-28",11508.5233430745
"1_3_2013-01-04",10623.028379023
"1_3_2013-01-11",10837.8442879489
"1_3_2013-01-18",10595.7593233036
"1_3_2013-01-25",10358.3472522002
"1_3_2013-02-01",12159.8692698554
"1_3_2013-02-08",12626.0604586339
"1_3_2013-02-15",12760.9045765645
"1_3_2013-02-22",11562.9594162925
"1_3_2013-03-01",11444.3638046169
"1_3_2013-03-08",11742.8951521035
"1_3_2013-03-15",11802.1484945931
"1_3_2013-03-22",11984.2977225572
"1_3_2013-03-29",13295.1450805816
"1_3_2013-04-05",11587.4753774126
"1_3_2013-04-12",11661.4878231021
"1_3_2013-04-19",11623.7841042079
"1_3_2013-04-26",11554.0677150155
"1_3_2013-05-03",11639.2162771934
"1_3_2013-05-10",11657.4426929037
"1_3_2013-05-17",11657.0626913162
"1_3_2013-05-24",11528.3629943558
"1_3_2013-05-31",11807.8914892929
"1_3_2013-06-07",11758.8734738182
"1_3_2013-06-14",11708.6651644319
"1_3_2013-06-21",11728.4648821519
"1_3_2013-06-28",11723.1071352073
"1_3_2013-07-05",11920.8452455018
"1_3_2013-07-12",11254.7034709643
"1_3_2013-07-19",11352.9362934215
"1_3_2013-07-26",11312.2639868437
"1_4_2012-11-02",32716.601049789
"1_4_2012-11-09",33082.2986715733
"1_4_2012-11-16",32683.1898553144
"1_4_2012-11-23",40379.9213331781
"1_4_2012-11-30",32446.3719695308
"1_4_2012-12-07",41044.8197986355
"1_4_2012-12-14",40009.8873738246
"1_4_2012-12-21",41046.8237282581
"1_4_2012-12-28",31277.6779242488
"1_4_2013-01-04",29295.8842266959
"1_4_2013-01-11",29778.8019627295
"1_4_2013-01-18",29234.4799410032
"1_4_2013-01-25",28698.8868519574
"1_4_2013-02-01",32721.2577716357
"1_4_2013-02-08",33747.6341885161
"1_4_2013-02-15",34043.4917079836
"1_4_2013-02-22",31398.7684227711
"1_4_2013-03-01",31134.8513338546
"1_4_2013-03-08",31798.4423071253
"1_4_2013-03-15",31929.8616706287
"1_4_2013-03-22",32333.2609800019
"1_4_2013-03-29",35211.3339175368
"1_4_2013-04-05",31453.276036304
"1_4_2013-04-12",31617.730642194
"1_4_2013-04-19",31533.9724526629
"1_4_2013-04-26",31378.99490432
"1_4_2013-05-03",31568.2595162095
"1_4_2013-05-10",31608.7463309348
"1_4_2013-05-17",31607.9023169928
"1_4_2013-05-24",31321.8198946905
"1_4_2013-05-31",31942.5941192087
"1_4_2013-06-07",31833.8904114799
"1_4_2013-06-14",31722.4791768242
"1_4_2013-06-21",31766.4225843897
"1_4_2013-06-28",31754.5326831381
"1_4_2013-07-05",32192.8360995262
"1_4_2013-07-12",30711.9623537737
"1_4_2013-07-19",30931.1219956078
"1_4_2013-07-26",30840.414747973
"1_5_2012-11-02",20024.1082532868
"1_5_2012-11-09",20271.1381894349
"1_5_2012-11-16",20001.5501959295
"1_5_2012-11-23",25244.3849593129
"1_5_2012-11-30",19841.7138278625
"1_5_2012-12-07",25701.2992133505
"1_5_2012-12-14",24990.3557470611
"1_5_2012-12-21",25702.6771862522
"1_5_2012-12-28",19054.3508103932
"1_5_2013-01-04",17724.8484415116
"1_5_2013-01-11",18048.1402119031
"1_5_2013-01-18",17683.7731273897
"1_5_2013-01-25",17325.8090030737
"1_5_2013-02-01",20027.2524582835
"1_5_2013-02-08",20721.1494501394
"1_5_2013-02-15",20921.4926139097
"1_5_2013-02-22",19135.8189429141
"1_5_2013-03-01",18958.2927128323
"1_5_2013-03-08",19404.899535925
"1_5_2013-03-15",19493.4392709644
"1_5_2013-03-22",19765.4053921518
"1_5_2013-03-29",21713.6879353932
"1_5_2013-04-05",19172.499514527
"1_5_2013-04-12",19283.2002869095
"1_5_2013-04-19",19226.813399
"1_5_2013-04-26",19122.5137825816
"1_5_2013-05-03",19251.7734137502
"1_5_2013-05-10",19278.9910491673
"1_5_2013-05-17",19278.3791399752
"1_5_2013-05-24",19085.7822221124
"1_5_2013-05-31",19503.7373018162
"1_5_2013-06-07",19430.4396166764
"1_5_2013-06-14",19355.3389799771
"1_5_2013-06-21",19384.8823923668
"1_5_2013-06-28",19376.8164751921
"1_5_2013-07-05",19672.1495725535
"1_5_2013-07-12",18675.4244421715
"1_5_2013-07-19",18822.6132410602
"1_5_2013-07-26",18761.5921493656
"1_6_2012-11-02",4869.27858527615
"1_6_2012-11-09",4949.11035283083
"1_6_2012-11-16",4862.00134263219
"1_6_2012-11-23",6606.54293376752
"1_6_2012-11-30",4810.49965929677
"1_6_2012-12-07",6763.23325261624
"1_6_2012-12-14",6519.72857892619
"1_6_2012-12-21",6763.70684309002
"1_6_2012-12-28",4558.40209038926
"1_6_2013-01-04",4139.01670224893
"1_6_2013-01-11",4240.24651554924
"1_6_2013-01-18",4126.19054486561
"1_6_2013-01-25",4014.75564294217
"1_6_2013-02-01",4870.29307795818
"1_6_2013-02-08",5095.18939164314
"1_6_2013-02-15",5160.48945820165
"1_6_2013-02-22",4584.36109891291
"1_6_2013-03-01",4527.83190011263
"1_6_2013-03-08",4670.30822243348
"1_6_2013-03-15",4698.65778031157
"1_6_2013-03-22",4785.95018879286
"1_6_2013-03-29",5420.26864977714
"1_6_2013-04-05",4596.05855914489
"1_6_2013-04-12",4631.39696705723
"1_6_2013-04-19",4613.39016676249
"1_6_2013-04-26",4580.11953947555
"1_6_2013-05-03",4620.25262823711
"1_6_2013-05-10",4628.96903819613
"1_6_2013-05-17",4628.79992131583
"1_6_2013-05-24",4567.39557430096
"1_6_2013-05-31",4700.94450369044
"1_6_2013-06-07",4677.50242302537
"1_6_2013-06-14",4653.5100264469
"1_6_2013-06-21",4662.9910069158
"1_6_2013-06-28",4660.44573763691
"1_6_2013-07-05",4755.12485779186
"1_6_2013-07-12",4437.27400247866
"1_6_2013-07-19",4483.97831196594
"1_6_2013-07-26",4464.65855338405
"1_7_2012-11-02",21076.6702701085
"1_7_2012-11-09",21334.0218867581
"1_7_2012-11-16",21053.168382454
"1_7_2012-11-23",26510.0884928796
"1_7_2012-11-30",20886.6382420668
"1_7_2012-12-07",26985.2064211345
"1_7_2012-12-14",26245.9097572082
"1_7_2012-12-21",26986.6391932483
"1_7_2012-12-28",20066.13926784
"1_7_2013-01-04",18680.0434668157
"1_7_2013-01-11",19017.173995903
"1_7_2013-01-18",18637.2062365434
"1_7_2013-01-25",18263.8518623239
"1_7_2013-02-01",21079.9460116554
"1_7_2013-02-08",21802.7707103986
"1_7_2013-02-15",22011.4291057214
"1_7_2013-02-22",20151.0486851365
"1_7_2013-03-01",19966.0197505685
"1_7_2013-03-08",20431.4744224467
"1_7_2013-03-15",20523.740222159
"1_7_2013-03-22",20807.1302337416
"1_7_2013-03-29",22836.3479917099
"1_7_2013-04-05",20189.2777039697
"1_7_2013-04-12",20304.6479978645
"1_7_2013-04-19",20245.8833103536
"1_7_2013-04-26",20137.1817068878
"1_7_2013-05-03",20269.9376935265
"1_7_2013-05-10",20298.3440584148
"1_7_2013-05-17",20297.7518536985
"1_7_2013-05-24",20097.0890728784
"1_7_2013-05-31",20532.6808066004
"1_7_2013-06-07",20456.3587557974
"1_7_2013-06-14",20378.1557264549
"1_7_2013-06-21",20408.9985546086
"1_7_2013-06-28",20400.6530050619
"1_7_2013-07-05",20708.4512767917
"1_7_2013-07-12",19669.7811377575
"1_7_2013-07-19",19823.2673481096
"1_7_2013-07-26",19759.7315958132
"1_8_2012-11-02",35754.492241683
"1_8_2012-11-09",36147.0811797721
"1_8_2012-11-16",35718.6211102211
"1_8_2012-11-23",43969.5431976385
"1_8_2012-11-30",35464.352398175
"1_8_2012-12-07",44681.2424751599
"1_8_2012-12-14",43573.3949353433
"1_8_2012-12-21",44683.3872209932
"1_8_2012-12-28",34209.150799275
"1_8_2013-01-04",32079.1229939549
"1_8_2013-01-11",32598.3469039068
"1_8_2013-01-18",32013.0935044574
"1_8_2013-01-25",31437.0722916236
"1_8_2013-02-01",35759.4917789705
"1_8_2013-02-08",36861.1858587444
"1_8_2013-02-15",37178.6661988314
"1_8_2013-02-22",34339.2349466296
"1_8_2013-03-01",34055.7069751021
"1_8_2013-03-08",34768.5430964474
"1_8_2013-03-15",34909.689946225
"1_8_2013-03-22",35342.8971721498
"1_8_2013-03-29",38431.4878702537
"1_8_2013-04-05",34397.788630227
"1_8_2013-04-12",34574.4418968915
"1_8_2013-04-19",34484.472453987
"1_8_2013-04-26",34317.993294297
"1_8_2013-05-03",34521.3025513569
"1_8_2013-05-10",34564.7914983124
"1_8_2013-05-17",34563.8849080727
"1_8_2013-05-24",34256.5721146768
"1_8_2013-05-31",34923.3643962885
"1_8_2013-06-07",34806.615834143
"1_8_2013-06-14",34686.95351164
"1_8_2013-06-21",34734.1520665227
"1_8_2013-06-28",34721.3815014933
"1_8_2013-07-05",35192.1047530632
"1_8_2013-07-12",33601.3229866354
"1_8_2013-07-19",33836.8157686747
"1_8_2013-07-26",33739.3513455502
"1_9_2012-11-02",17190.2150280345
"1_9_2012-11-09",17408.8895442483
"1_9_2012-11-16",17170.2496228241
"1_9_2012-11-23",21824.1626285666
"1_9_2012-11-30",17028.7996735534
"1_9_2012-12-07",22230.92912402
"1_9_2012-12-14",21598.0889293183
"1_9_2012-12-21",22232.1561195494
"1_9_2012-12-28",16332.4275286789
"1_9_2013-01-04",15158.2226713505
"1_9_2013-01-11",15443.552527492
"1_9_2013-01-18",15121.9799592058
"1_9_2013-01-25",14806.222396344
"1_9_2013-02-01",17192.9979062337
"1_9_2013-02-08",17807.4148405228
"1_9_2013-02-15",17984.905555904
"1_9_2013-02-22",16404.4480469329
"1_9_2013-03-01",16247.5189104742
"1_9_2013-03-08",16642.378492134
"1_9_2013-03-15",16720.686485082
"1_9_2013-03-22",16961.2791720228
"1_9_2013-03-29",18687.1425178976
"1_9_2013-04-05",16436.8773905682
"1_9_2013-04-12",16534.7574910863
"1_9_2013-04-19",16484.8992198066
"1_9_2013-04-26",16392.6853207252
"1_9_2013-05-03",16505.4842203204
"1_9_2013-05-10",16529.5803413756
"1_9_2013-05-17",16529.0720512991
"1_9_2013-05-24",16358.8364273079
"1_9_2013-05-31",16728.4298681221
"1_9_2013-06-07",16663.6504950094
"1_9_2013-06-14",16597.2769575013
"1_9_2013-06-21",16623.4431794996
"1_9_2013-06-28",16616.3532553405
"1_9_2013-07-05",16877.62168224
"1_9_2013-07-12",15996.4893609129
"1_9_2013-07-19",16126.5897174794
"1_9_2013-07-26",16072.718237617
"1_10_2012-11-02",17626.8008869942
"1_10_2012-11-09",17849.9015829129
"1_10_2012-11-16",17606.4307996824
"1_10_2012-11-23",22352.3537411014
"1_10_2012-11-30",17462.1110543116
"1_10_2012-12-07",22766.9624087529
"1_10_2012-12-14",22121.9087882576
"1_10_2012-12-21",22768.2130159276
"1_10_2012-12-28",16751.5395850806
"1_10_2013-01-04",15553.1112092086
"1_10_2013-01-11",15844.3610941123
"1_10_2013-01-18",15516.1149325437
"1_10_2013-01-25",15193.7765660439
"1_10_2013-02-01",17629.6401642892
"1_10_2013-02-08",18256.4647493036
"1_10_2013-02-15",18437.5235821832
"1_10_2013-02-22",16825.0342082447
"1_10_2013-03-01",16664.891386465
"1_10_2013-03-08",17067.8253472329
"1_10_2013-03-15",17147.7300279959
"1_10_2013-03-22",17393.2189761884
"1_10_2013-03-29",19153.8089939442
"1_10_2013-04-05",16858.1268846405
"1_10_2013-04-12",16958.0074975966
"1_10_2013-04-19",16907.1305022274
"1_10_2013-04-26",16813.0308136157
"1_10_2013-05-03",16927.9556617304
"1_10_2013-05-10",16952.5494974755
"1_10_2013-05-17",16952.0367645521
"1_10_2013-05-24",16778.3275972772
"1_10_2013-05-31",17155.4733760568
"1_10_2013-06-07",17089.3748147142
"1_10_2013-06-14",17021.6547299358
"1_10_2013-06-21",17048.362236575
"1_10_2013-06-28",17041.1355185035
"1_10_2013-07-05",17307.7263514001
"1_10_2013-07-12",16408.5875999952
"1_10_2013-07-19",16541.3688013551
"1_10_2013-07-26",16486.4002120571
"1_11_2012-11-02",15714.8570224122
"1_11_2012-11-09",15918.4024212465
"1_11_2012-11-16",15696.2747948856
"1_11_2012-11-23",20035.442121141
"1_11_2012-11-30",15564.6333088936
"1_11_2012-12-07",20415.3599608126
"1_11_2012-12-14",19824.3325407856
"1_11_2012-12-21",20416.5061140549
"1_11_2012-12-28",14916.7836597914
"1_11_2013-01-04",13825.3230816624
"1_11_2013-01-11",14090.4349203126
"1_11_2013-01-18",13791.6537441741
"1_11_2013-01-25",13498.3673495099
"1_11_2013-02-01",15717.4471312139
"1_11_2013-02-08",16289.4501697167
"1_11_2013-02-15",16454.7418850303
"1_11_2013-02-22",14983.7674620227
"1_11_2013-03-01",14837.8186353486
"1_11_2013-03-08",15205.0888256899
"1_11_2013-03-15",15277.9405471654
"1_11_2013-03-22",15501.8004200085
"1_11_2013-03-29",17108.9408607587
"1_11_2013-04-05",15013.9302828092
"1_11_2013-04-12",15104.9747020612
"1_11_2013-04-19",15058.5974105609
"1_11_2013-04-26",14972.8270612367
"1_11_2013-05-03",15077.5858440215
"1_11_2013-05-10",15100.0046070815
"1_11_2013-05-17",15099.5370830412
"1_11_2013-05-24",14941.2029129507
"1_11_2013-05-31",15285.0057030204
"1_11_2013-06-07",15224.7403519135
"1_11_2013-06-14",15163.0010893463
"1_11_2013-06-21",15187.3491037257
"1_11_2013-06-28",15180.7605524054
"1_11_2013-07-05",15423.8376702317
"1_11_2013-07-12",14604.2907273497
"1_11_2013-07-19",14725.2659344566
"1_11_2013-07-26",14675.1822797367
"1_12_2012-11-02",4883.28713161727
"1_12_2012-11-09",4963.30228289242
"1_12_2012-11-16",4875.9931424187
"1_12_2012-11-23",6624.42308676856
"1_12_2012-11-30",4824.37279829961
"1_12_2012-12-07",6781.4517736108
"1_12_2012-12-14",6537.42056864904
"1_12_2012-12-21",6781.92638439372
"1_12_2012-12-28",4571.69065610428
"1_12_2013-01-04",4151.31813241399
"1_12_2013-01-11",4252.7879802746
"1_12_2013-01-18",4138.46147846853
"1_12_2013-01-25",4026.76081281022
"1_12_2013-02-01",4884.30395847466
"1_12_2013-02-08",5109.7153612492
"1_12_2013-02-15",5175.16412752208
"1_12_2013-02-22",4597.71015274218
"1_12_2013-03-01",4541.04914451555
"1_12_2013-03-08",4683.85705857821
"1_12_2013-03-15",4712.27235250061
"1_12_2013-03-22",4799.76667598862
"1_12_2013-03-29",5435.53121153309
"1_12_2013-04-05",4609.43484726592
"1_12_2013-04-12",4644.85544677967
"1_12_2013-04-19",4626.80678123496
"1_12_2013-04-26",4593.458714575
"1_12_2013-05-03",4634.11294867949
"1_12_2013-05-10",4642.84002635557
"1_12_2013-05-17",4642.65973511627
"1_12_2013-05-24",4581.09695970288
"1_12_2013-05-31",4714.95336018121
"1_12_2013-06-07",4691.44592320782
"1_12_2013-06-14",4667.38331864664
"1_12_2013-06-21",4676.87331596517
"1_12_2013-06-28",4674.30781362802
"1_12_2013-07-05",4769.20038941349
"1_12_2013-07-12",4450.5771575294
"1_12_2013-07-19",4497.37786665639
"1_12_2013-07-26",4477.99588477085
"1_13_2012-11-02",37585.6622458506
"1_13_2012-11-09",37994.2378724221
"1_13_2012-11-16",37548.3286276218
"1_13_2012-11-23",46128.4426231762
"1_13_2012-11-30",37283.6846638231
"1_13_2012-12-07",46867.9173594273
"1_13_2012-12-14",45716.7944308645
"1_13_2012-12-21",46870.1456718673
"1_13_2012-12-28",35977.041461182
"1_13_2013-01-04",33758.8294649168
"1_13_2013-01-11",34299.6562924883
"1_13_2013-01-18",33690.0476726354
"1_13_2013-01-25",33089.9669847979
"1_13_2013-02-01",37590.8655935074
"1_13_2013-02-08",38737.3317945573
"1_13_2013-02-15",39067.663626498
"1_13_2013-02-22",36112.4743941241
"1_13_2013-03-01",35817.2830387949
"1_13_2013-03-08",36559.4057100169
"1_13_2013-03-15",36706.3369894013
"1_13_2013-03-22",37157.2682193075
"1_13_2013-03-29",40370.9840248802
"1_13_2013-04-05",36173.4343383712
"1_13_2013-04-12",36357.3421306666
"1_13_2013-04-19",36263.6789033442
"1_13_2013-04-26",36090.3596113044
"1_13_2013-05-03",36302.0213330205
"1_13_2013-05-10",36347.2956189524
"1_13_2013-05-17",36346.3518153859
"1_13_2013-05-24",36026.4131184861
"1_13_2013-05-31",36720.5715883216
"1_13_2013-06-07",36599.0391997759
"1_13_2013-06-14",36474.4702762567
"1_13_2013-06-21",36523.6045574935
"1_13_2013-06-28",36510.3102935782
"1_13_2013-07-05",37000.311392793
"1_13_2013-07-12",35344.1659918691
"1_13_2013-07-19",35589.3738998891
"1_13_2013-07-26",35487.8903058305
"1_14_2012-11-02",16440.6826102145
"1_14_2012-11-09",16651.7050767281
"1_14_2012-11-16",16421.4168056719
"1_14_2012-11-23",20916.1856579225
"1_14_2012-11-30",16284.9279647357
"1_14_2012-12-07",21309.3811444746
"1_14_2012-12-14",20697.6760505306
"1_14_2012-12-21",21310.5672781621
"1_14_2012-12-28",15613.1000843347
"1_14_2013-01-04",14480.7565786488
"1_14_2013-01-11",14755.8570974539
"1_14_2013-01-18",14445.8159071628
"1_14_2013-01-25",14141.4283638894
"1_14_2013-02-01",16443.3679873035
"1_14_2013-02-08",17036.3333544411
"1_14_2013-02-15",17207.6545825341
"1_14_2013-02-22",15682.5727375253
"1_14_2013-03-01",15531.1981220981
"1_14_2013-03-08",15912.10155362
"1_14_2013-03-15",15987.6495873636
"1_14_2013-03-22",16219.7784908142
"1_14_2013-03-29",17885.5985123482
"1_14_2013-04-05",15713.8555514606
"1_14_2013-04-12",15808.2778321787
"1_14_2013-04-19",15760.1804027028
"1_14_2013-04-26",15671.2259894574
"1_14_2013-05-03",15779.8676223233
"1_14_2013-05-10",15803.1179410303
"1_14_2013-05-17",15802.6332138878
"1_14_2013-05-24",15638.4217316754
"1_14_2013-05-31",15994.9709560003
"1_14_2013-06-07",15932.4756858187
"1_14_2013-06-14",15868.4501192519
"1_14_2013-06-21",15893.7002354566
"1_14_2013-06-28",15886.8678249068
"1_14_2013-07-05",16138.9343446639
"1_14_2013-07-12",15288.9620300601
"1_14_2013-07-19",15414.4499677404
"1_14_2013-07-26",15362.499238697
"1_16_2012-11-02",12965.995330812
"1_16_2012-11-09",13140.55559452
"1_16_2012-11-16",12950.0627526426
"1_16_2012-11-23",16685.0442278569
"1_16_2012-11-30",12837.2090857232
"1_16_2012-12-07",17013.3165754287
"1_16_2012-12-14",16502.7125335891
"1_16_2012-12-21",17014.3071988746
"1_16_2012-12-28",12282.2630864251
"1_16_2013-01-04",11349.070020551
"1_16_2013-01-11",11575.5293488997
"1_16_2013-01-18",11320.3195134071
"1_16_2013-01-25",11069.9763739145
"1_16_2013-02-01",12968.2161616103
"1_16_2013-02-08",13458.9446023162
"1_16_2013-02-15",13600.8513566208
"1_16_2013-02-22",12339.6064574178
"1_16_2013-03-01",12214.6733403225
"1_16_2013-03-08",12529.132356995
"1_16_2013-03-15",12591.5371920283
"1_16_2013-03-22",12783.3542367683
"1_16_2013-03-29",14162.9258691111
"1_16_2013-04-05",12365.4308441281
"1_16_2013-04-12",12443.3899425433
"1_16_2013-04-19",12403.6763441668
"1_16_2013-04-26",12330.2400631244
"1_16_2013-05-03",12419.931323465
"1_16_2013-05-10",12439.1292413283
"1_16_2013-05-17",12438.7289881063
"1_16_2013-05-24",12303.162649134
"1_16_2013-05-31",12597.585466211
"1_16_2013-06-07",12545.9608323059
"1_16_2013-06-14",12493.0803104923
"1_16_2013-06-21",12513.9340974359
"1_16_2013-06-28",12508.2911582089
"1_16_2013-07-05",12716.5373570802
"1_16_2013-07-12",12014.8500137374
"1_16_2013-07-19",12118.3509879837
"1_16_2013-07-26",12075.4985886658
"1_17_2012-11-02",11038.1182540216
"1_17_2012-11-09",11191.6127641248
"1_17_2012-11-16",11024.1110835097
"1_17_2012-11-23",14318.8553002356
"1_17_2012-11-30",10924.9084222447
"1_17_2012-12-07",14609.3942630806
"1_17_2012-12-14",14157.5429212063
"1_17_2012-12-21",14610.2712305758
"1_17_2012-12-28",10437.4271927495
"1_17_2013-01-04",9619.0133140931
"1_17_2013-01-11",9817.4591889566
"1_17_2013-01-18",9593.82686781238
"1_17_2013-01-25",9374.59089336428
"1_17_2013-02-01",11040.0707394002
"1_17_2013-02-08",11471.715433031
"1_17_2013-02-15",11596.6136315436
"1_17_2013-02-22",10487.7728547671
"1_17_2013-03-01",10378.0935291107
"1_17_2013-03-08",10654.214422297
"1_17_2013-03-15",10709.0329090422
"1_17_2013-03-22",10877.5760109117
"1_17_2013-03-29",12091.6473646828
"1_17_2013-04-05",10510.4478703871
"1_17_2013-04-12",10578.907174465
"1_17_2013-04-19",10544.0315014414
"1_17_2013-04-26",10479.5490338018
"1_17_2013-05-03",10557.605026884
"1_17_2013-05-10",10574.4797691521
"1_17_2013-05-17",10574.1453097316
"1_17_2013-05-24",10455.1308073371
"1_17_2013-05-31",10713.7076760098
"1_17_2013-06-07",10668.3769968737
"1_17_2013-06-14",10621.9516330424
"1_17_2013-06-21",10640.2887289086
"1_17_2013-06-28",10635.3548777477
"1_17_2013-07-05",10818.317931006
"1_17_2013-07-12",10202.2371353031
"1_17_2013-07-19",10293.0804525746
"1_17_2013-07-26",10255.5016990852
"1_18_2012-11-02",2347.06738125622
"1_18_2012-11-09",2391.64010247732
"1_18_2012-11-16",2343.0087949956
"1_18_2012-11-23",3335.35783522763
"1_18_2012-11-30",2314.30773093219
"1_18_2012-12-07",3426.17638580866
"1_18_2012-12-14",3285.14786880286
"1_18_2012-12-21",3426.45125686511
"1_18_2012-12-28",2174.38515537458
"1_18_2013-01-04",1943.8255085641
"1_18_2013-01-11",1999.21190809816
"1_18_2013-01-18",1936.82037066769
"1_18_2013-01-25",1876.079815887
"1_18_2013-02-01",2347.6332339061
"1_18_2013-02-08",2473.43312548029
"1_18_2013-02-15",2510.0912251176
"1_18_2013-02-22",2188.74880068444
"1_18_2013-03-01",2157.48343856317
"1_18_2013-03-08",2236.37875563739
"1_18_2013-03-15",2252.1139841719
"1_18_2013-03-22",2300.64030053516
"1_18_2013-03-29",2656.48835515534
"1_18_2013-04-05",2195.22463640514
"1_18_2013-04-12",2214.80107936424
"1_18_2013-04-19",2204.82345429837
"1_18_2013-04-26",2186.40114924455
"1_18_2013-05-03",2208.93327722469
"1_18_2013-05-10",2213.75593865773
"1_18_2013-05-17",2213.65382246403
"1_18_2013-05-24",2179.64003857278
"1_18_2013-06-07",2240.64205012586
"1_18_2013-07-05",2283.72822273476
"1_19_2012-11-02",1242.45879238295
"1_19_2012-11-09",1269.28248008769
"1_19_2012-11-16",1240.0190770849
"1_19_2012-11-23",1848.42028452595
"1_19_2012-11-30",1222.77931239261
"1_19_2012-12-07",1905.13392535985
"1_19_2012-12-14",1817.13162913634
"1_19_2012-12-21",1905.30580458293
"1_19_2012-12-28",1139.0718402747
"1_19_2013-01-04",1002.45701564349
"1_19_2013-01-11",1035.11752885716
"1_19_2013-01-18",998.333622997191
"1_19_2013-01-25",962.651896985682
"1_19_2013-02-01",1242.79897661833
"1_19_2013-02-08",1318.64507519216
"1_19_2013-02-15",1340.82577563847
"1_19_2013-02-22",1147.63816187515
"1_19_2013-03-01",1128.99984405115
"1_19_2013-03-08",1176.08827422034
"1_19_2013-03-15",1185.50187727305
"1_19_2013-03-22",1214.57790283996
"1_19_2013-03-29",1429.7462822313
"1_19_2013-04-05",1151.50231057013
"1_19_2013-04-12",1163.19124935646
"1_19_2013-04-19",1157.23226110567
"1_19_2013-04-26",1146.2376229886
"1_19_2013-05-03",1159.81497513526
"1_19_2013-05-10",1162.69315569271
"1_19_2013-05-17",1162.62947090563
"1_19_2013-05-24",1142.32413201853
"1_19_2013-05-31",1186.54795492375
"1_19_2013-06-07",1178.75286217982
"1_19_2013-06-14",1170.78351340336
"1_19_2013-06-21",1173.91809666606
"1_19_2013-06-28",1173.06370505419
"1_19_2013-07-05",1204.53805326172
"1_19_2013-07-12",1099.48185976449
"1_19_2013-07-19",1114.78886566859
"1_19_2013-07-26",1108.43615867609
"1_20_2012-11-02",5901.14270085134
"1_20_2012-11-09",5994.22052770882
"1_20_2012-11-16",5892.65570777793
"1_20_2012-11-23",7917.58492984749
"1_20_2012-11-30",5832.58151733787
"1_20_2012-12-07",8098.63212841414
