"Id","Weekly_Sales"
"1_2_2013-03-08",5848.36584194324
"1_2_2013-03-15",5886.87004828857
"1_2_2013-03-22",6005.84632306093
"1_2_2013-03-29",6889.3094023154
"1_2_2013-04-05",5747.83428479543
"1_2_2013-04-12",5795.62465750381
"1_2_2013-04-19",5771.26006386878
"1_2_2013-04-26",5726.31259605961
"1_2_2013-05-03",5781.22774081414
"1_2_2013-05-10",5793.00875340108
"1_2_2013-05-17",5792.76303741505
"1_2_2013-05-24",5709.77436982598
"1_2_2013-05-31",5890.60717048288
"1_2_2013-06-07",5858.73931479041
"1_2_2013-06-14",5826.16688594632
"1_2_2013-06-21",5839.00349861529
"1_2_2013-06-28",5835.5288722378
"1_2_2013-07-05",5964.295675808
"1_2_2013-07-12",5534.84228390355
"1_2_2013-07-19",5597.39646575324
"1_2_2013-07-26",5571.46401443857
"1_3_2012-11-02",706.985525447479
"1_3_2012-11-09",719.68207699996
"1_3_2012-11-16",705.831167070247
"1_3_2012-11-23",997.058104843289
"1_3_2012-11-30",697.67610765461
"1_3_2012-12-07",1024.64298880107
"1_3_2012-12-14",981.87607570542
"1_3_2012-12-21",1024.7267200586
"1_3_2012-12-28",658.122232651785
"1_3_2013-01-04",593.659060562348
"1_3_2013-01-11",609.066330831473
"1_3_2013-01-18",591.713824050678
"1_3_2013-01-25",574.878792735711
"1_3_2013-02-01",707.146490273008
"1_3_2013-02-08",743.072203654224
"1_3_2013-02-15",753.593956607949
"1_3_2013-02-22",662.167234840154
"1_3_2013-03-01",653.366920999051
"1_3_2013-03-08",675.605504184796
"1_3_2013-03-15",680.05352512675
"1_3_2013-03-22",693.79771081485
"1_3_2013-03-29",795.855710471392
"1_3_2013-04-05",663.9920594741
"1_3_2013-04-12",669.51282197792
"1_3_2013-04-19",666.698214613757
"1_3_2013-04-26",661.505865593239
"1_3_2013-05-03",667.849684544029
"1_3_2013-05-10",669.210631715206
"1_3_2013-05-17",669.182246508619
"1_3_2013-05-24",659.595363245258
"1_3_2013-05-31",680.485238940921
"1_3_2013-06-07",676.803851815991
"1_3_2013-06-14",673.041072125652
"1_3_2013-06-21",674.523962630219
"1_3_2013-06-28",674.122572435238
"1_3_2013-07-05",688.997763830482
"1_3_2013-07-12",639.387140418272
"1_3_2013-07-19",646.613423915164
"1_3_2013-07-26",643.617697020047
"1_4_2012-11-02",2973.48132748194
"1_4_2012-11-09",3026.88123116572
"1_4_2012-11-16",2968.62625908751
"1_4_2012-11-23",4193.48565204296
"1_4_2012-11-30",2934.32723028978
"1_4_2012-12-07",4309.50378030281
"1_4_2012-12-14",4129.63218046563
"1_4_2012-12-21",4309.85594215314
"1_4_2012-12-28",2767.96921514369
"1_4_2013-01-04",2496.84621245297
"1_4_2013-01-11",2561.64701643508
"1_4_2013-01-18",2488.66482225927
"1_4_2013-01-25",2417.85905684994
"1_4_2013-02-01",2974.15832281757
"1_4_2013-02-08",3125.25680230611
"1_4_2013-02-15",3169.50981006108
"1_4_2013-02-22",2784.98192338708
"1_4_2013-03-01",2747.96904555491
"1_4_2013-03-08",2841.50138740959
"1_4_2013-03-15",2860.20913564358
"1_4_2013-03-22",2918.01524062592
"1_4_2013-03-29",3347.25678147192
"1_4_2013-04-05",2792.65687821948
"1_4_2013-04-12",2815.87642604287
"1_4_2013-04-19",2804.03858475717
"1_4_2013-04-26",2782.20029768827
"1_4_2013-05-03",2808.8815047514
"1_4_2013-05-10",2814.6054564527
"1_4_2013-05-17",2814.48607228043
"1_4_2013-05-24",2774.16499448424
"1_4_2013-05-31",2862.02486300864
"1_4_2013-06-07",2846.54146839702
"1_4_2013-06-14",2830.71574814402
"1_4_2013-06-21",2836.95257629299
"1_4_2013-06-28",2835.26438579
"1_4_2013-07-05",2897.82734113268
"1_4_2013-07-12",2689.1720617087
"1_4_2013-07-19",2719.56479009093
"1_4_2013-07-26",2706.96518562347
"1_5_2012-11-02",1407.46164902941
"1_5_2012-11-09",1432.73785164152
"1_5_2012-11-16",1405.16356075644
"1_5_2012-11-23",1984.9360332132
"1_5_2012-11-30",1388.92852770424
"1_5_2012-12-07",2039.85181983972
"1_5_2012-12-14",1954.71175987681
"1_5_2012-12-21",2040.01851141905
"1_5_2012-12-28",1310.18496063935
"1_5_2013-01-04",1181.85214585755
"1_5_2013-01-11",1212.52482760206
"1_5_2013-01-18",1177.97958313891
"1_5_2013-01-25",1144.46452507456
"1_5_2013-02-01",1407.78209663494
"1_5_2013-02-08",1479.30274589587
"1_5_2013-02-15",1500.24937525374
"1_5_2013-02-22",1318.23772161599
"1_5_2013-03-01",1300.71812074023
"1_5_2013-03-08",1344.99053062143
"1_5_2013-03-15",1353.84561840547
"1_5_2013-03-22",1381.20744344552
"1_5_2013-03-29",1584.38376788628
"1_5_2013-04-05",1321.87056924304
"1_5_2013-04-12",1332.86126313682
"1_5_2013-04-19",1327.25796323952
"1_5_2013-04-26",1316.92107252294
"1_5_2013-05-03",1329.73700700245
"1_5_2013-05-10",1332.44261918836
"1_5_2013-05-17",1332.38176455599
"1_5_2013-05-24",1313.28922561259
"1_5_2013-05-31",1354.87722999033
"1_5_2013-06-07",1347.54220638267
"1_5_2013-06-14",1340.0451382795
"1_5_2013-06-21",1342.99214800375
"1_5_2013-06-28",1342.18727230793
"1_5_2013-07-05",1371.79769814159
"1_5_2013-07-12",1273.01686336879
"1_5_2013-07-19",1287.39820283386
"1_5_2013-07-26",1281.42738553088
"1_6_2012-11-02",235.986944249309
"1_6_2012-11-09",240.224966522081
"1_6_2012-11-16",235.601627299801
"1_6_2012-11-23",332.811191929353
"1_6_2012-11-30",232.879524113248
"1_6_2012-12-07",342.018837967861
"1_6_2012-12-14",327.743534198338
"1_6_2012-12-21",342.046786890281
"1_6_2012-12-28",219.676710534812
"1_6_2013-01-04",198.159343558487
"1_6_2013-01-11",203.302185242173
"1_6_2013-01-18",197.510036884293
"1_6_2013-01-25",191.890618305892
"1_6_2013-02-01",236.040673209721
"1_6_2013-02-08",248.032431195775
"1_6_2013-02-15",251.544520536111
"1_6_2013-02-22",221.026904664049
"1_6_2013-03-01",218.089419953196
"1_6_2013-03-08",225.512507274702
"1_6_2013-03-15",226.997226313871
"1_6_2013-03-22",231.584941712538
"1_6_2013-03-29",265.651205600898
"1_6_2013-04-05",221.636018675094
"1_6_2013-04-12",223.478811527717
"1_6_2013-04-19",222.53931479515
"1_6_2013-04-26",220.80614412231
"1_6_2013-05-03",222.897239172348
"1_6_2013-05-10",223.35207534739
"1_6_2013-05-17",223.343248262758
"1_6_2013-05-24",220.144242321339
"1_6_2013-05-31",227.1170976215
"1_6_2013-06-07",225.889039037603
"1_6_2013-06-14",224.63395980147
"1_6_2013-06-21",225.129705870515
"1_6_2013-06-28",224.996589554944
"1_6_2013-07-05",229.962126051264
"1_6_2013-07-12",213.404798093129
"1_6_2013-07-19",215.817596008013
"1_6_2013-07-26",214.818676491183
"1_7_2012-11-02",1516.56541621409
"1_7_2012-11-09",1543.80098228524
"1_7_2012-11-16",1514.08918448117
"1_7_2012-11-23",2138.80452333762
"1_7_2012-11-30",1496.59564234804
"1_7_2012-12-07",2197.97727796251
"1_7_2012-12-14",2106.2373214506
"1_7_2012-12-21",2198.15689115805
"1_7_2012-12-28",1411.74802277539
"1_7_2013-01-04",1273.46709071752
"1_7_2013-01-11",1306.51746078504
"1_7_2013-01-18",1269.29433425538
"1_7_2013-01-25",1233.18125222728
"1_7_2013-02-01",1516.91070431241
"1_7_2013-02-08",1593.97549914295
"1_7_2013-02-15",1616.5458716233
"1_7_2013-02-22",1420.42501856467
"1_7_2013-03-01",1401.54733133791
"1_7_2013-03-08",1449.25165476624
"1_7_2013-03-15",1458.79317222078
"1_7_2013-03-22",1488.27603422903
"1_7_2013-03-29",1707.20220337392
"1_7_2013-04-05",1424.33947767435
"1_7_2013-04-12",1436.18214938835
"1_7_2013-04-19",1430.14449227223
"1_7_2013-04-26",1419.00630532215
"1_7_2013-05-03",1432.61452795359
"1_7_2013-05-10",1435.53391645422
"1_7_2013-05-17",1435.47302691533
"1_7_2013-05-24",1414.90805764345
"1_7_2013-05-31",1459.71924809746
"1_7_2013-06-07",1451.82224851768
"1_7_2013-06-14",1443.75065250645
"1_7_2013-06-21",1446.93162350842
"1_7_2013-06-28",1446.07059528902
"1_7_2013-07-05",1477.97959486198
"1_7_2013-07-12",1371.55909113787
"1_7_2013-07-19",1387.06030190482
"1_7_2013-07-26",1380.63412252486
"1_8_2012-11-02",3431.60019836911
"1_8_2012-11-09",3493.22732828598
"1_8_2012-11-16",3425.9971183997
"1_8_2012-11-23",4839.56837475584
"1_8_2012-11-30",3386.4137004921
"1_8_2012-12-07",4973.46120544938
"1_8_2012-12-14",4765.87711471458
"1_8_2012-12-21",4973.86762423677
"1_8_2012-12-28",3194.42520791291
"1_8_2013-01-04",2881.53077631958
"1_8_2013-01-11",2956.3153225497
"1_8_2013-01-18",2872.08889418896
"1_8_2013-01-25",2790.37421302427
"1_8_2013-02-01",3432.38149714728
"1_8_2013-02-08",3606.7594451081
"1_8_2013-02-15",3657.83043344317
"1_8_2013-02-22",3214.05903323519
"1_8_2013-03-01",3171.3436484984
"1_8_2013-03-08",3279.2863484898
"1_8_2013-03-15",3300.87636553733
"1_8_2013-03-22",3367.58855218902
"1_8_2013-03-29",3862.96255810643
"1_8_2013-04-05",3222.91645442762
"1_8_2013-04-12",3249.7133958378
"1_8_2013-04-19",3236.05171983237
"1_8_2013-04-26",3210.84884751396
"1_8_2013-05-03",3241.6407797196
"1_8_2013-05-10",3248.24661026984
"1_8_2013-05-17",3248.10883279485
"1_8_2013-05-24",3201.57555973035
"1_8_2013-05-31",3302.97183872174
"1_8_2013-06-07",3285.10294560659
"1_8_2013-06-14",3266.83898535986
"1_8_2013-06-21",3274.03671030113
"1_8_2013-06-28",3272.08842335162
"1_8_2013-07-05",3344.29033966439
"1_8_2013-07-12",3103.48792007483
"1_8_2013-07-19",3138.56320095233
"1_8_2013-07-26",3124.02239829441
"1_9_2012-11-02",1131.87867072077
"1_9_2012-11-09",1152.20575716976
"1_9_2012-11-16",1130.0305513767
"1_9_2012-11-23",1596.28275504946
"1_9_2012-11-30",1116.97436072106
"1_9_2012-12-07",1640.44595310978
"1_9_2012-12-14",1571.976437111
"1_9_2012-12-21",1640.5800062425
"1_9_2012-12-28",1053.64889527858
"1_9_2013-01-04",950.44382684546
"1_9_2013-01-11",975.110754192542
"1_9_2013-01-18",947.329517375442
"1_9_2013-01-25",920.376755005566
"1_9_2013-02-01",1132.13637423264
"1_9_2013-02-08",1189.65317937641
"1_9_2013-02-15",1206.49842912799
"1_9_2013-02-22",1060.12491428496
"1_9_2013-03-01",1046.03567599952
"1_9_2013-03-08",1081.63948551041
"1_9_2013-03-15",1088.76073460237
"1_9_2013-03-22",1110.76507566287
"1_9_2013-03-29",1274.15918887976
"1_9_2013-04-05",1063.04644521682
"1_9_2013-04-12",1071.88514572661
"1_9_2013-04-19",1067.37897986143
"1_9_2013-04-26",1059.06606694353
"1_9_2013-05-03",1069.23846061714
"1_9_2013-05-10",1071.41686075238
"1_9_2013-05-17",1071.37088946503
"1_9_2013-05-24",1056.02159855522
"1_9_2013-05-31",1089.46599596804
"1_9_2013-06-07",1083.57196252435
"1_9_2013-06-14",1077.54706790691
"1_9_2013-06-21",1079.92052811605
"1_9_2013-06-28",1079.27720181264
"1_9_2013-07-05",1103.09244324838
"1_9_2013-07-12",1023.6646197518
"1_9_2013-07-19",1035.23321659115
"1_9_2013-07-26",1030.43625749762
"1_10_2012-11-02",1172.61740588443
"1_10_2012-11-09",1193.67610766723
"1_10_2012-11-16",1170.70276877088
"1_10_2012-11-23",1653.7363868622
"1_10_2012-11-30",1157.17665787809
"1_10_2012-12-07",1699.48911291374
"1_10_2012-12-14",1628.55523253455
"1_10_2012-12-21",1699.62799090552
"1_10_2012-12-28",1091.57197344112
"1_10_2013-01-04",984.652333774161
"1_10_2013-01-11",1010.20707661463
"1_10_2013-01-18",981.42593364284
"1_10_2013-01-25",953.503083686265
"1_10_2013-02-01",1172.88438469709
"1_10_2013-02-08",1232.47134272281
"1_10_2013-02-15",1249.9228890556
"1_10_2013-02-22",1098.28107822784
"1_10_2013-03-01",1083.6847381107
"1_10_2013-03-08",1120.57000490497
"1_10_2013-03-15",1127.94756298859
"1_10_2013-03-22",1150.74388736507
"1_10_2013-03-29",1320.01890432
"1_10_2013-04-05",1101.30776130893
"1_10_2013-04-12",1110.46458556165
"1_10_2013-04-19",1105.79623314544
"1_10_2013-04-26",1097.18412070504
"1_10_2013-05-03",1107.70607943505
"1_10_2013-05-10",1109.96336799892
"1_10_2013-05-17",1109.91628784506
"1_10_2013-05-24",1094.01533120852
"1_10_2013-05-31",1128.66361036812
"1_10_2013-06-07",1122.55760329285
"1_10_2013-06-14",1116.31659721765
"1_10_2013-06-21",1118.7761429284
"1_10_2013-06-28",1118.11039078462
"1_10_2013-07-05",1142.78261916566
"1_10_2013-07-12",1060.4976523085
"1_10_2013-07-19",1072.4832807313
"1_10_2013-07-26",1067.51452058834
"1_11_2012-11-02",998.81016469421
"1_11_2012-11-09",1016.74751176953
"1_11_2012-11-16",997.179318178434
"1_11_2012-11-23",1408.61691514532
"1_11_2012-11-30",985.658069235088
"1_11_2012-12-07",1447.58809842592
"1_11_2012-12-14",1387.16815208332
"1_11_2012-12-21",1447.70639169801
"1_11_2012-12-28",929.777416825888
"1_11_2013-01-04",838.705578416455
"1_11_2013-01-11",860.472556099982
"1_11_2013-01-18",835.957400510888
"1_11_2013-01-25",812.173320363431
"1_11_2013-02-01",999.037571477107
"1_11_2013-02-08",1049.79245457933
"1_11_2013-02-15",1064.6573045972
"1_11_2013-02-22",935.49208729159
"1_11_2013-03-01",923.059240223853
"1_11_2013-03-08",954.477313345308
"1_11_2013-03-15",960.761357883256
"1_11_2013-03-22",980.178774331818
"1_11_2013-03-29",1124.36357554227
"1_11_2013-04-05",938.070150529894
"1_11_2013-04-12",945.869735538638
"1_11_2013-04-19",941.893333839084
"1_11_2013-04-26",934.55772258021
"1_11_2013-05-03",943.520564702608
"1_11_2013-05-10",945.443264784629
"1_11_2013-05-17",945.403151897913
"1_11_2013-05-24",931.859042922096
"1_11_2013-05-31",961.371699534007
"1_11_2013-06-07",956.170720115215
"1_11_2013-06-14",950.854750434474
"1_11_2013-06-21",952.949725296605
"1_11_2013-06-28",952.382637294848
"1_11_2013-07-05",973.397901660275
"1_11_2013-07-12",903.309304112424
"1_11_2013-07-19",913.51839137499
"1_11_2013-07-26",909.286091240187
"1_12_2012-11-02",236.7291463904
"1_12_2012-11-09",240.980497659888
"1_12_2012-11-16",236.342617581203
"1_12_2012-11-23",333.857915848825
"1_12_2012-11-30",233.6119531125
"1_12_2012-12-07",343.094520839389
"1_12_2012-12-14",328.774319836011
"1_12_2012-12-21",343.122557663918
"1_12_2012-12-28",220.367615387304
"1_12_2013-01-04",198.782574176325
"1_12_2013-01-11",203.941590602733
"1_12_2013-01-18",198.131225368804
"1_12_2013-01-25",192.494133166491
"1_12_2013-02-01",236.783044333675
"1_12_2013-02-08",248.812517577583
"1_12_2013-02-15",252.335652784191
"1_12_2013-02-22",221.722056009825
"1_12_2013-03-01",218.775332620752
"1_12_2013-03-08",226.221766281697
"1_12_2013-03-15",227.711154908217
"1_12_2013-03-22",232.313299122861
"1_12_2013-03-29",266.486704760428
"1_12_2013-04-05",222.33308574432
"1_12_2013-04-12",224.181674361642
"1_12_2013-04-19",223.239222819482
"1_12_2013-04-26",221.500601154477
"1_12_2013-05-03",223.620606052645
"1_12_2013-05-10",224.076383330221
"1_12_2013-05-17",224.066965055618
"1_12_2013-05-24",220.857010870081
"1_12_2013-05-31",227.851812552051
"1_12_2013-06-07",226.619285656227
"1_12_2013-06-14",225.359470008213
"1_12_2013-06-21",225.856106120494
"1_12_2013-06-28",225.721818513698
"1_12_2013-07-05",230.702764743625
"1_12_2013-07-12",214.09134987219
"1_12_2013-07-19",216.511109250238
"1_12_2013-07-26",215.50815075699
"1_13_2012-11-02",3723.83968116855
"1_13_2012-11-09",3790.71505666539
"1_13_2012-11-16",3717.75943570849
"1_13_2012-11-23",5251.71223681861
"1_13_2012-11-30",3674.80504306373
"1_13_2012-12-07",5397.00755303799
"1_13_2012-12-14",5171.74533437252
"1_13_2012-12-21",5397.4485829716
"1_13_2012-12-28",3466.4665637345
"1_13_2013-01-04",3126.92564024997
"1_13_2013-01-11",3208.07893454173
"1_13_2013-01-18",3116.67967530348
"1_13_2013-01-25",3028.00606688029
"1_13_2013-02-01",3724.68751635471
"1_13_2013-02-08",3913.91571445478
"1_13_2013-02-15",3969.33597378715
"1_13_2013-02-22",3487.77243085241
"1_13_2013-03-01",3441.41934905842
"1_13_2013-03-08",3558.55458809691
"1_13_2013-03-15",3581.98323874125
"1_13_2013-03-22",3654.37672093921
"1_13_2013-03-29",4191.93741379947
"1_13_2013-04-05",3497.38416141615
"1_13_2013-04-12",3526.46316479323
"1_13_2013-04-19",3511.63804290273
"1_13_2013-04-26",3484.28886158979
"1_13_2013-05-03",3517.70307431239
"1_13_2013-05-10",3524.87146588136
"1_13_2013-05-17",3524.72195509953
"1_13_2013-05-24",3474.22584870155
"1_13_2013-05-31",3584.25716511492
"1_13_2013-06-07",3564.866534099
"1_13_2013-06-14",3545.04719152687
"1_13_2013-06-21",3552.85788397384
"1_13_2013-06-28",3550.74367840399
"1_13_2013-07-05",3629.09440269574
"1_13_2013-07-12",3367.78493960176
"1_13_2013-07-19",3405.84727647359
"1_13_2013-07-26",3390.06816037512
"1_14_2012-11-02",1063.38947858047
"1_14_2012-11-09",1082.48658714803
"1_14_2012-11-16",1061.65318765417
"1_14_2012-11-23",1499.69279435058
"1_14_2012-11-30",1049.38701802602
"1_14_2012-12-07",1541.18370797289
"1_14_2012-12-14",1476.85723482693
"1_14_2012-12-21",1541.30964964367
"1_14_2012-12-28",989.893332510369
"1_14_2013-01-04",892.933131079877
"1_14_2013-01-11",916.107479787316
"1_14_2013-01-18",890.00726631263
"1_14_2013-01-25",864.68539687184
"1_14_2013-02-01",1063.63158863185
"1_14_2013-02-08",1117.66809184866
"1_14_2013-02-15",1133.49404723882
"1_14_2013-02-22",995.977492105042
"1_14_2013-03-01",982.740783841585
"1_14_2013-03-08",1016.19023157008
"1_14_2013-03-15",1022.88057882604
"1_14_2013-03-22",1043.55345249362
"1_14_2013-03-29",1197.06070141649
"1_14_2013-04-05",998.722243229563
"1_14_2013-04-12",1007.02612011104
"1_14_2013-04-19",1002.79261921229
"1_14_2013-04-26",994.98271488074
"1_14_2013-05-03",1004.52456557425
"1_14_2013-05-10",1006.57159037269
"1_14_2013-05-17",1006.5288956796
"1_14_2013-05-24",992.109094385666
"1_14_2013-05-31",1023.52992723732
"1_14_2013-06-07",1017.99268751412
"1_14_2013-06-14",1012.33302378849
"1_14_2013-06-21",1014.56346571931
"1_14_2013-06-28",1013.95972760193
"1_14_2013-07-05",1036.3337670302
"1_14_2013-07-12",961.713547713867
"1_14_2013-07-19",972.582728995858
"1_14_2013-07-26",968.076802995535
"1_16_2012-11-02",769.709200286537
"1_16_2012-11-09",783.532188438483
"1_16_2012-11-16",768.452427366298
"1_16_2012-11-23",1085.51698570122
"1_16_2012-11-30",759.573852013393
"1_16_2012-12-07",1115.54919740414
"1_16_2012-12-14",1068.9880086772
"1_16_2012-12-21",1115.64035728925
"1_16_2012-12-28",716.510761750847
"1_16_2013-01-04",646.328424417295
"1_16_2013-01-11",663.102625939936
"1_16_2013-01-18",644.210606745118
"1_16_2013-01-25",625.881973380184
"1_16_2013-02-01",769.884445892951
"1_16_2013-02-08",808.99748445039
"1_16_2013-02-15",820.452726121001
"1_16_2013-02-22",720.914636070051
"1_16_2013-03-01",711.33355939296
"1_16_2013-03-08",735.54514713172
"1_16_2013-03-15",740.387795982165
"1_16_2013-03-22",755.351364250244
"1_16_2013-03-29",866.463937946516
"1_16_2013-04-05",722.901358936503
"1_16_2013-04-12",728.911922857311
"1_16_2013-04-19",725.847603850186
"1_16_2013-04-26",720.194590219303
"1_16_2013-05-03",727.101232060782
"1_16_2013-05-10",728.582922309101
"1_16_2013-05-17",728.552018770237
"1_16_2013-05-24",718.114588321839
"1_16_2013-05-31",740.85781139648
"1_16_2013-06-07",736.849812027496
"1_16_2013-06-14",732.753198954021
"1_16_2013-06-21",734.367651334301
"1_16_2013-06-28",733.930649847196
"1_16_2013-07-05",750.125566519214
"1_16_2013-07-12",696.113494280309
"1_16_2013-07-19",703.98089282134
"1_16_2013-07-26",700.719385379223
"1_17_2012-11-02",623.563936907345
"1_17_2012-11-09",634.762343927349
"1_17_2012-11-16",622.545788404441
"1_17_2012-11-23",879.409061151486
"1_17_2012-11-30",615.352994815479
"1_17_2012-12-07",903.739034284897
"1_17_2012-12-14",866.018453396879
"1_17_2012-12-21",903.812885574222
"1_17_2012-12-28",580.466325811765
"1_17_2013-01-04",523.60956152627
"1_17_2013-01-11",537.19883281995
"1_17_2013-01-18",521.89385548453
"1_17_2013-01-25",507.045293488759
"1_17_2013-02-01",623.70590849898
"1_17_2013-02-08",655.3925250786
"1_17_2013-02-15",664.672751418225
"1_17_2013-02-22",584.034033209709
"1_17_2013-03-01",576.272122750079
"1_17_2013-03-08",595.886638158675
"1_17_2013-03-15",599.809809638397
"1_17_2013-03-22",611.932233972096
"1_17_2013-03-29",701.947779931741
"1_17_2013-04-05",585.64353551485
"1_17_2013-04-12",590.512869154225
"1_17_2013-04-19",588.030374696174
"1_17_2013-04-26",583.450703004901
"1_17_2013-05-03",588.996091796025
"1_17_2013-05-10",590.197504714718
"1_17_2013-05-17",590.173683696608
"1_17_2013-05-24",581.719952703392
"1_17_2013-05-31",600.144812685103
"1_17_2013-06-07",596.899281855517
"1_17_2013-06-14",593.582205730369
"1_17_2013-06-21",594.891558991854
"1_17_2013-06-28",594.539153217249
"1_17_2013-07-05",607.659723997446
"1_17_2013-07-12",563.907407886526
"1_17_2013-07-19",570.282353087039
"1_17_2013-07-26",567.642049546768
"1_18_2012-11-02",112.367312053321
"1_18_2012-11-09",114.385284584506
"1_18_2012-11-16",112.183839912341
"1_18_2012-11-23",158.47105091905
"1_18_2012-11-30",110.887685927307
"1_18_2012-12-07",162.855354631176
"1_18_2012-12-14",156.058039981297
"1_18_2012-12-21",162.868662762679
"1_18_2012-12-28",104.601047155533
"1_18_2013-01-04",94.3553587879592
"1_18_2013-01-11",96.8041692429182
"1_18_2013-01-18",94.0461855584421
"1_18_2013-01-25",91.3704487164481
"1_18_2013-02-01",112.392895582444
"1_18_2013-02-08",118.102879310456
"1_18_2013-02-15",119.775192328111
"1_18_2013-02-22",105.243954268616
"1_18_2013-03-01",103.845244428094
"1_18_2013-03-08",107.379814410803
"1_18_2013-03-15",108.086776773134
"1_18_2013-03-22",110.271258840367
"1_18_2013-03-29",126.492217660826
"1_18_2013-04-05",105.533989399046
"1_18_2013-04-12",106.411451837399
"1_18_2013-04-19",105.964101994138
"1_18_2013-04-26",105.138837145457
"1_18_2013-05-03",106.148334604974
"1_18_2013-05-10",106.364580033149
"1_18_2013-05-17",106.360000549461
"1_18_2013-05-24",104.836188057152
"1_18_2013-06-07",107.571291890916
"1_18_2013-07-05",109.509204205338
"1_19_2012-11-02",63.9263159499848
"1_19_2012-11-09",65.0743504383932
"1_19_2012-11-16",63.821937747481
"1_19_2012-11-23",90.1549595239066
"1_19_2012-11-30",63.0845493766725
"1_19_2012-12-07",92.6492114482479
"1_19_2012-12-14",88.7821857449596
"1_19_2012-12-21",92.6567825096504
"1_19_2012-12-28",59.5080496896719
"1_19_2013-01-04",53.6792272346164
"1_19_2013-01-11",55.0723675348049
"1_19_2013-01-18",53.5033370652048
"1_19_2013-01-25",51.981097228417
"1_19_2013-02-01",63.940870545409
"1_19_2013-02-08",67.1893083445882
"1_19_2013-02-15",68.1406954373322
"1_19_2013-02-22",59.8738027052636
"1_19_2013-03-01",59.0780698043542
"1_19_2013-03-08",61.0889040348175
"1_19_2013-03-15",61.4910983964454
"1_19_2013-03-22",62.7338609780649
"1_19_2013-03-29",71.9620441535806
"1_19_2013-04-05",60.0388051160684
"1_19_2013-04-12",60.5379978087062
"1_19_2013-04-19",60.2834982847976
"1_19_2013-04-26",59.8140010573994
"1_19_2013-05-03",60.3937989144091
"1_19_2013-05-10",60.5167239511814
"1_19_2013-05-17",60.5140039520277
"1_19_2013-05-24",59.6469058272944
"1_19_2013-05-31",61.5357964835292
"1_19_2013-06-07",61.2027405414959
"1_19_2013-06-14",60.8622912508434
"1_19_2013-06-21",60.9961940107366
"1_19_2013-06-28",60.9596954302958
"1_19_2013-07-05",62.3046510685803
"1_19_2013-07-12",57.8182577006397
"1_19_2013-07-19",58.4714958424054
"1_19_2013-07-26",58.2003753678047
"1_20_2012-11-02",292.332909380292
"1_20_2012-11-09",297.582832781602
"1_20_2012-11-16",291.855591343731
"1_20_2012-11-23",412.275621096421
"1_20_2012-11-30",288.483538933417
"1_20_2012-12-07",423.681751903969
"1_20_2012-12-14",405.997972419865
"1_20_2012-12-21",423.716374115088
"1_20_2012-12-28",272.128325225864
"1_20_2013-01-04",245.473314668385
"1_20_2013-01-11",251.844098766872
"1_20_2013-01-18",244.668974793775
"1_20_2013-01-25",237.707822822951
"1_20_2013-02-01",292.399467059426
"1_20_2013-02-08",307.254464702618
"1_20_2013-02-15",311.605126126409
"1_20_2013-02-22",273.800901559626
"1_20_2013-03-01",270.162041560334
"1_20_2013-03-08",279.357519387223
"1_20_2013-03-15",281.196740780226
